2,130,1032,1034,906,1042,659,1043,18,147,664,795,797,157,674,683,173,562,307,436,951,440,313,567,571,193,963,581,710,74,843,78,978,595,854,728,216,602,221,610,611,102,615,106,877,238,494,624,881,753,242,626,368,625,757,502,890,509,1022
388,900,266,525,528,531,412,158,415,416,160,290,294,424,427,304,308,565,312,57,700,189,446,66,68,583,201,202,329,76,77,333,463,464,208,81,211,462,213,217,478,226,99,358,488,232,233,235,236,493,241,114,497,243,500,379,253,127
128,129,3,5,6,7,9,138,267,532,20,26,155,284,156,30,287,414,161,292,166,167,430,559,306,442,572,317,318,445,448,449,322,327,456,73,457,332,206,79,80,338,340,342,215,472,856,218,92,861,104,107,366,370,117,246,377,250
897,647,520,393,10,396,397,526,399,16,17,402,405,22,281,537,411,28,540,413,545,170,554,438,55,954,443,315,321,323,69,582,72,713,458,75,850,724,214,346,479,353,738,739,503,229,357,230,490,746,874,234,496,369,116,759,248,249
1025,264,137,139,524,141,398,14,145,403,404,533,534,407,280,792,24,408,796,29,32,37,38,39,40,297,937,939,299,41,45,171,50,51,53,566,183,441,58,187,60,319,961,65,836,454,967,199,585,586,203,460,205,204,207,461,974,476,93,94,480,481,482,355,743,103,110,244,245,247,888,1018,764,1023
896,512,513,515,519,268,1041,785,915,786,919,666,547,548,291,557,175,177,819,820,821,184,953,702,575,706,579,324,195,455,840,841,588,589,590,717,335,336,337,84,853,86,87,729,859,219,222,223,224,225,994,101,1000,621,749,752,112,1010,1011,754,506,1014,375,1013,634
640,131,517,390,392,521,522,777,394,651,654,144,400,150,151,152,279,410,409,286,288,34,35,164,552,938,42,44,172,46,47,48,49,185,186,570,959,704,196,325,71,459,591,82,599,475,992,737,98,376,231,360,498,115,373,118,374,632,122
1024,773,901,904,905,136,917,918,789,536,162,677,934,679,942,693,950,956,63,960,584,844,718,851,596,469,339,983,600,88,857,89,220,605,471,95,991,97,227,869,873,617,747,365,622,124,627,252,886,120,508,767
514,643,645,902,903,1035,1036,1037,142,529,530,1045,1046,661,154,794,924,672,802,930,681,811,812,941,687,815,943,828,957,576,833,970,587,716,849,726,984,473,730,990,740,997,872,1002,875,491,619,750,1008,883,763,511
1026,771,1028,1030,776,523,908,783,911,916,665,799,673,803,933,814,944,945,952,826,573,829,831,450,709,328,842,331,976,723,980,982,727,601,474,889,863,607,862,613,870,741,1001,1003,878,623,1007,755,884,885,761,891
132,648,265,1033,781,653,655,784,656,787,790,920,546,931,806,551,680,940,558,561,178,691,948,832,577,834,962,708,580,578,712,847,977,852,981,986,858,988,733,734,606,732,996,616,744,1006,628,1012,635,1020,1021,766
0,256,770,642,644,258,262,263,261,257,1029,782,657,146,401,1044,663,283,27,804,553,682,555,556,684,816,689,946,947,958,830,452,838,839,714,334,722,212,344,345,91,348,350,735,352,351,354,487,105,887,507,254
769,899,772,259,134,516,649,639,914,662,923,925,31,927,929,928,295,936,296,809,686,560,818,563,690,437,61,703,451,966,593,979,343,987,866,995,742,745,362,363,364,367,113,882,756,504,1017,762,636,765,510,255
768,641,395,12,13,1038,1040,535,282,539,538,541,542,543,544,549,805,935,300,301,302,303,564,54,568,697,955,444,701,705,194,964,711,330,845,846,594,468,597,864,609,608,612,868,998,999,871,361,489,1009,1015,505
1027,391,780,909,910,652,527,658,406,285,671,801,418,417,421,422,423,426,428,429,813,431,432,433,434,435,692,688,182,824,569,827,316,574,447,592,210,725,598,985,90,604,989,993,492,378,758,630,1016,126,637,894
384,385,898,386,387,389,1031,907,779,1039,913,660,148,668,669,926,675,932,293,550,298,810,180,949,822,439,695,181,314,825,188,698,823,707,453,326,719,720,721,855,731,477,865,614,748,1004,751,880,380,892,381,383
382,260,646,650,269,270,271,272,273,274,275,276,277,278,921,922,153,793,670,676,165,36,425,43,817,694,190,192,968,969,972,973,341,603,347,349,483,356,867,228,123,108,1005,620,239,495,111,240,629,121,1019,638
774,518,775,135,778,788,791,667,800,419,420,678,807,168,169,685,309,310,311,696,56,699,835,837,198,965,715,971,975,848,466,467,470,860,736,484,485,486,359,618,876,237,879,371,499,372,631,760,633,251,893,895
