2,130,1032,393,266,906,18,147,1043,405,22,664,412,157,158,797,160,416,290,674,294,424,427,683,173,304,308,567,57,443,571,446,193,963,77,78,79,464,333,214,216,217,346,353,226,610,102,106,234,493,494,497,626,243,757,502,249,890,379,253,1022
128,129,3,900,5,6,7,9,138,26,155,284,156,30,287,414,166,430,559,306,55,442,572,317,318,189,320,449,448,323,322,200,73,74,457,332,80,208,338,340,342,215,472,218,92,861,99,229,230,104,107,366,625,370,117,246,377,250
388,520,1034,267,525,1042,659,20,532,413,161,292,554,307,436,565,438,951,440,313,315,445,321,69,582,327,456,201,202,843,72,76,462,463,206,81,978,595,724,850,854,728,478,357,358,615,488,233,236,877,238,496,241,114,624,116,503,75
897,647,10,396,397,526,399,16,17,402,531,528,281,537,411,540,28,795,415,545,167,170,562,312,954,700,66,68,581,710,583,713,458,329,211,213,856,602,221,479,738,739,611,232,746,490,874,235,368,369,242,753,500,881,759,248,509,127
1025,264,137,139,524,141,398,14,145,403,404,533,534,407,280,792,24,408,796,29,32,37,39,40,297,937,939,299,41,45,171,50,51,53,566,183,56,441,58,187,60,319,961,65,836,454,967,199,585,586,203,460,205,204,207,461,974,476,93,94,480,481,482,355,743,103,110,247,888,1018,764,1023
896,512,513,515,256,257,261,519,1041,785,915,786,919,666,27,547,548,38,557,175,177,819,820,821,184,953,702,575,706,579,324,455,840,841,588,589,590,717,335,336,337,84,853,86,87,729,859,219,222,223,224,225,994,101,1000,621,749,752,112,1010,1011,754,506,1014,375,1013,634
640,643,1028,1029,135,136,905,394,392,395,654,400,660,917,918,663,536,1046,925,928,675,677,934,679,809,556,812,46,431,172,693,185,956,61,63,833,195,584,718,851,468,469,726,599,88,857,220,95,992,97,616,872,747,365,627,252,376,508,765
1027,131,517,390,521,522,651,150,151,410,538,286,543,288,417,34,35,164,421,422,423,165,552,426,428,429,942,47,432,48,434,49,186,570,196,325,71,459,591,475,98,360,240,498,115,629,374,632,505,122,124,126
1024,514,645,1030,902,904,903,1035,1036,909,783,911,661,789,794,924,672,673,802,930,801,810,811,941,814,687,943,815,692,828,829,957,709,970,844,716,723,983,600,985,730,474,477,227,740,617,750,622,1008,883,763,894
1026,132,649,1037,910,1039,784,530,1045,791,154,667,669,926,671,546,291,420,419,806,933,807,681,940,435,823,825,698,826,316,576,587,848,976,981,470,984,473,732,990,862,889,866,1002,875,748,1006,1012,760,633,1020,511
769,516,637,134,391,265,652,655,401,658,406,551,558,686,178,691,824,827,447,834,962,708,580,966,578,712,847,592,593,210,979,852,725,598,722,1016,986,988,989,734,995,996,997,492,367,882,628,630,504,635,1021,510
901,774,656,144,787,277,152,162,168,169,425,43,44,938,309,950,311,696,959,704,960,835,198,971,715,975,82,467,339,471,860,991,737,867,484,483,486,359,231,869,618,491,879,371,499,372,118,631,120,121,886,895
0,770,259,644,773,262,518,263,642,258,782,657,914,767,1044,283,668,804,553,682,684,816,689,946,947,433,958,451,452,838,839,714,334,212,344,345,91,349,350,735,352,736,354,351,487,105,756,887,378,507,254,255
260,646,777,268,269,270,271,272,273,274,275,276,529,278,279,921,153,922,409,285,670,418,36,678,42,817,182,310,190,192,969,466,341,603,348,347,356,485,228,873,123,620,1005,108,239,251,111,244,245,373,1019,638
899,772,1031,648,1033,775,907,908,653,776,779,780,781,790,920,923,927,800,929,931,932,676,803,295,936,296,685,818,563,948,437,574,577,453,965,837,977,343,90,987,742,362,363,1004,364,878,113,755,761,1017,762,893
768,641,778,12,13,1038,527,1040,535,793,282,539,541,542,544,549,805,935,300,301,302,303,688,564,54,568,569,955,444,705,194,964,711,330,845,846,594,597,604,864,609,993,608,612,868,998,999,871,361,489,1009,1015
384,385,386,387,898,389,636,892,142,913,146,148,31,293,550,680,298,555,560,945,690,180,949,181,439,695,822,314,188,701,707,326,968,972,973,719,720,721,596,855,89,731,605,865,614,751,880,758,380,381,382,383
771,650,523,916,788,662,665,799,813,944,561,694,952,697,699,573,830,831,832,703,450,328,842,331,849,980,982,727,601,858,733,606,863,607,741,870,613,744,1001,745,1003,876,237,619,1007,623,495,884,885,891,766,639
