2,900,5,1032,393,906,266,397,1043,405,22,664,412,157,158,797,160,674,290,424,683,173,559,306,308,567,57,571,189,318,446,449,193,963,200,73,332,333,77,208,342,214,216,610,226,99,229,234,493,494,625,626,243,497,757,502,249,890,379,253,1022
388,520,1034,525,1042,659,20,413,416,294,554,427,307,436,565,438,951,440,313,315,445,321,323,69,582,72,201,202,843,76,75,462,463,464,81,978,595,724,850,854,728,217,346,478,357,358,615,488,233,236,877,238,496,241,114,624,116,503
897,647,10,396,526,399,528,17,402,531,281,411,540,28,795,415,545,167,304,562,312,954,443,700,66,68,581,710,583,713,458,329,211,213,856,602,221,479,353,738,739,611,230,232,746,490,874,235,368,369,242,753,500,881,759,248,509,127
128,129,130,3,6,7,9,138,267,16,18,147,532,537,26,155,156,284,30,414,287,161,292,166,170,430,55,442,572,317,320,448,322,327,456,457,74,78,79,80,206,338,340,215,472,218,92,861,102,104,106,107,366,370,117,246,377,250
1025,264,137,139,524,141,398,14,145,403,404,533,534,407,280,792,24,408,796,29,32,37,39,40,297,937,939,299,41,45,171,50,51,53,566,183,56,441,58,187,60,319,961,65,836,454,967,199,585,586,203,460,205,204,207,461,974,476,93,94,480,481,482,355,743,103,110,247,888,1018,764,1023
896,512,513,515,256,257,261,519,1041,785,915,786,919,666,27,547,548,38,557,175,177,819,820,821,184,953,702,575,706,579,324,455,840,841,588,589,590,717,335,336,337,84,853,86,87,729,859,219,222,223,224,225,994,101,1000,621,749,752,112,1010,1011,754,506,1014,375,1013,634
899,131,1030,392,521,394,651,268,269,1037,271,400,273,395,654,789,278,917,918,921,1046,923,538,930,291,936,552,172,687,563,185,186,828,190,833,195,196,716,468,983,600,599,603,990,992,872,617,1002,1005,622,505,1008,113,498,244,245,632,1017,122
1026,514,1028,1029,649,907,908,1039,911,530,274,663,791,410,669,670,803,932,677,933,810,556,46,942,814,693,823,825,826,957,829,959,576,453,976,851,467,981,473,220,732,862,356,363,748,1004,1006,755,883,1019,638,767
640,901,136,765,270,275,276,152,409,282,154,162,35,165,679,296,681,43,817,49,690,950,956,61,63,704,960,584,968,718,339,469,471,88,857,474,477,991,376,869,362,747,240,124,627,629,118,120,121,763,508,381
769,643,132,772,775,648,265,790,920,925,927,928,929,546,678,807,806,553,809,812,940,558,686,178,691,824,577,834,712,969,848,593,722,470,726,986,988,989,734,606,995,616,760,628,1012,504,633,762,635,1020,1021,511
1027,516,134,391,510,135,652,909,910,655,784,401,658,406,667,671,419,420,421,422,423,551,425,428,429,433,435,827,316,574,447,708,966,847,592,210,979,725,598,985,90,996,997,492,367,882,756,758,630,1016,637,126
517,774,390,656,529,151,286,288,417,34,164,168,169,426,42,938,47,432,48,434,309,437,311,182,192,835,325,198,71,971,715,459,587,591,466,343,475,860,484,486,359,360,620,108,239,499,372,371,374,373,115,895
1031,776,1033,650,523,779,653,780,781,916,788,662,665,800,931,676,685,561,948,952,573,830,831,832,703,965,837,328,842,331,977,982,858,987,733,607,866,613,870,741,744,1001,1003,876,237,878,623,1007,761,891,766,639
1024,771,645,902,903,904,905,1035,1036,783,661,1045,794,924,926,799,672,673,802,675,801,811,941,813,815,943,944,692,696,698,699,962,709,970,849,723,980,727,984,730,227,867,740,742,873,619,875,750,879,884,885,894
384,385,386,387,898,389,636,892,142,913,660,148,31,293,550,934,680,298,560,945,818,180,949,822,695,439,314,188,701,707,580,326,844,973,972,719,720,721,975,855,89,731,863,865,614,618,365,751,880,252,380,382
0,770,259,644,773,262,518,263,642,260,258,782,657,914,146,1044,283,668,804,682,555,684,816,689,946,947,958,451,452,838,839,714,334,212,344,345,349,350,735,736,352,354,351,487,105,745,887,378,507,893,254,255
768,641,778,12,1038,527,1040,535,793,539,541,542,543,544,805,549,935,300,301,302,303,688,564,54,569,697,955,444,705,194,964,711,330,845,846,594,597,604,605,864,609,993,608,612,868,998,999,871,361,489,1009,1015
646,777,522,13,272,144,787,277,150,279,536,153,922,285,418,36,295,44,431,181,694,310,568,570,578,450,82,596,852,341,601,91,347,348,95,97,98,483,737,485,228,231,491,364,123,111,495,886,631,889,251,383
