512,5,7,9,267,18,533,26,284,287,38,554,55,572,317,319,582,74,79,80,338,340,861,103,104,107,366,370,116,117,377,128,129,137,138,139,403,155,156,414,161,166,171,438,442,448,199,200,456,457,203,204,461,218,476,503,234,496,246,247
0,513,2,3,900,6,141,14,20,532,404,534,408,24,22,32,545,416,290,292,35,41,557,430,306,51,441,57,58,189,446,449,322,327,72,585,332,588,206,207,208,337,974,215,87,599,219,92,478,606,224,101,108,497,244,245,1013,250,379
256,897,257,388,261,10,266,268,654,399,16,17,537,27,28,412,158,29,160,291,548,37,39,40,170,299,45,559,175,50,308,53,184,187,60,445,318,65,195,69,454,73,75,76,77,464,853,342,216,222,226,355,99,493,110,375,253
771,1034,525,783,1042,659,788,916,662,488,665,944,561,565,951,952,313,573,830,831,832,703,61,201,842,843,202,463,81,595,980,982,727,728,858,733,613,741,870,744,1001,745,1003,876,877,237,623,1007,624,236,241,884,885,114,891,766,639
258,902,903,520,777,522,651,12,13,521,392,528,529,400,395,402,150,410,538,286,543,288,34,164,552,300,301,46,304,48,564,693,568,185,186,570,700,576,194,196,325,71,458,459,591,850,212,468,475,479,608,992,98,248,872,490,632,498,115,243,374,376,505
1026,1028,1030,905,1037,1038,911,1039,1040,1045,789,1046,918,917,799,930,675,935,810,814,178,823,697,828,829,957,833,962,716,849,723,983,984,600,474,986,988,477,990,740,868,871,617,1002,875,622,1008,1015,889,763
640,643,1029,390,774,776,779,908,401,530,151,663,927,928,165,677,933,811,812,942,558,49,826,578,846,847,976,977,722,979,851,852,473,220,734,862,97,996,997,360,616,619,748,240,883,629,502,761,122,1021
901,650,152,409,795,162,36,938,43,42,47,817,950,312,959,704,960,68,583,329,331,587,462,978,339,341,854,221,991,482,483,869,232,233,746,235,491,238,239,368,242,500,628,118,373,120,121,123,124,509
514,131,516,517,134,391,773,393,394,265,652,523,657,658,1022,406,154,797,294,553,682,172,429,686,691,307,824,827,316,956,447,966,710,973,82,210,469,598,471,95,994,611,615,111,367,627,756,637,510,767
769,765,649,269,270,271,142,273,274,275,276,277,278,279,536,921,925,680,809,683,173,560,690,562,567,701,190,63,192,581,968,969,972,593,88,89,602,603,605,863,995,356,1005,365,252,504,1019,636,381,638
899,772,132,1031,1033,781,655,784,790,920,923,669,670,31,929,546,931,803,806,551,936,296,940,818,563,948,437,574,577,834,708,453,712,981,343,90,987,866,742,362,363,364,878,113,755,1012,1017,762,635,1020
1027,136,780,909,910,405,285,413,671,415,801,417,421,422,423,424,425,426,427,428,813,681,431,432,433,434,435,692,436,182,440,66,584,333,718,985,217,679,857,989,357,358,747,881,753,758,126,508,894,127
775,135,648,778,511,907,653,656,791,667,800,419,420,676,678,807,168,169,685,309,311,696,56,699,835,837,198,965,715,971,848,466,467,470,726,860,732,484,486,359,1006,879,1009,371,499,372,631,760,633,895
1025,646,264,524,398,272,145,144,531,787,407,280,792,153,796,418,295,297,937,939,44,566,183,310,694,961,450,836,328,586,460,205,211,601,93,94,607,480,481,737,485,743,231,620,495,888,1018,251,764,1023
770,259,644,642,262,518,263,260,782,914,1044,283,668,804,555,556,684,816,689,946,947,958,451,452,838,839,714,334,344,345,346,347,348,349,350,735,352,736,354,91,353,351,487,105,887,378,507,893,254,255
896,515,519,1041,785,915,786,919,666,547,177,819,820,821,953,702,575,706,579,324,455,840,841,717,589,335,336,592,84,725,86,729,859,223,225,1000,492,621,749,752,112,754,1010,1011,506,1014,630,1016,882,634
768,641,647,396,397,526,527,535,281,282,539,793,541,411,542,540,544,549,805,302,303,688,54,569,954,955,444,443,705,964,711,713,330,845,594,597,604,864,609,738,739,612,993,998,999,361,489,874,369,759
1024,645,904,1032,906,1035,1036,1043,661,664,794,922,924,926,672,673,802,674,932,167,941,687,815,943,825,698,571,963,323,709,970,844,724,856,730,610,227,867,228,230,229,873,1004,750,494,625,626,757,886,890
384,385,386,387,898,389,892,913,146,660,148,157,293,550,934,298,945,180,949,181,695,439,822,314,315,188,321,707,580,326,967,590,719,720,721,975,596,213,214,855,731,865,614,618,751,880,249,380,382,383
