320,199,200,10,139,203,204,461,338,20,24,472,26,218,247,861,414,287,32,37,101,39,40,41,104,45,50,51,114,117,246,55,370,442,572,317,319
0,513,13,14,525,534,34,35,290,43,557,46,47,48,49,306,308,56,61,63,66,68,71,76,332,588,337,89,90,91,93,94,95,97,98,357,358,103,379,897,900,404,408,410,416,430,441,446,449,454,974,216,488,493,497,1013
256,257,258,512,261,266,268,271,533,278,280,537,28,284,292,294,53,57,60,65,322,69,72,73,585,75,77,81,340,86,87,92,99,105,110,366,377,131,393,394,137,141,399,403,412,158,160,166,170,172,184,187,189,190,448,195,201,457,207,208,214,215,219,476,222,224,226,234,236,241,244,245,249,250,253
128,129,130,3,7,138,267,18,147,532,155,161,171,193,327,456,202,74,206,78,80,478,102,106,107
771,5,6,1034,12,783,17,659,916,788,151,665,156,29,30,31,36,42,44,175,944,561,952,58,573,831,832,842,843,79,82,980,84,982,727,728,88,858,606,741,870,613,1001,1003,876,877,237,1007,623,884,885,891,766
1029,517,390,520,521,522,651,392,395,654,1040,400,402,16,663,538,795,543,288,545,677,552,938,300,301,693,185,186,570,700,959,194,196,458,459,591,464,463,850,467,468,853,342,599,479,992,248,746,490,498,243,115,1015,632,505,122
1026,514,1028,1030,135,903,905,902,1037,1038,1039,529,917,918,789,1046,799,930,291,935,810,811,814,823,828,829,957,576,833,587,716,722,723,983,984,600,862,990,868,740,871,872,617,1002,875,491,748,619,622,883
132,1031,776,1033,779,907,781,653,655,784,401,911,406,790,920,664,928,546,931,803,933,806,551,932,940,685,178,691,948,824,834,578,708,847,977,979,852,981,986,988,994,996,997,755,1012,756,502,889,635,1021
1024,643,645,775,904,1032,1035,1036,908,661,791,794,924,672,673,802,674,807,812,941,815,943,559,826,571,445,318,323,970,846,848,976,724,726,470,730,732,610,229,750,494,1006,1009,757,886,761,760,633,890,511
385,898,388,516,134,391,649,906,652,913,530,1043,1022,157,797,553,556,558,686,822,695,439,567,315,316,447,321,707,963,326,966,719,721,593,210,851,855,473,731,220,734,865,614,616,751,880,892,765,510,767
640,901,389,646,648,265,144,531,148,787,152,409,154,162,164,298,428,181,950,704,960,328,474,477,221,991,737,867,376,228,869,231,504,873,620,367,111,124,625,252,373,374,375,888,118,628,763,1020,509,383
384,386,1027,387,136,780,909,910,405,667,413,671,415,801,419,420,421,422,423,424,550,681,427,679,429,813,942,432,433,435,182,188,956,710,972,333,718,720,469,471,985,217,857,989,227,368,627,126,380,894
769,269,270,142,272,273,274,275,276,660,536,921,925,676,293,678,934,680,809,683,173,560,690,180,949,314,955,701,192,580,968,969,584,844,973,596,856,603,995,356,747,1005,365,508,626,758,1019,636,381,638
774,777,656,528,22,150,285,286,800,417,418,167,168,169,426,431,304,434,564,309,310,311,696,568,835,837,198,325,971,715,975,466,213,475,860,608,484,485,486,359,360,230,618,879,499,372,371,631,251,895
896,515,519,785,1041,915,786,658,919,666,547,548,177,819,821,953,827,702,575,579,324,840,841,717,590,335,336,592,725,598,729,1016,859,223,225,1000,492,621,749,752,112,754,1011,1010,506,1014,630,882,634,637
1025,264,524,398,145,277,407,792,279,922,153,796,165,297,937,939,299,425,817,566,183,961,706,836,967,455,586,460,205,589,339,341,480,481,482,355,483,108,127,239,240,500,629,120,121,1018,123,764,382,1023
768,641,647,778,396,397,526,527,535,281,282,539,793,541,411,542,540,544,549,805,302,303,688,54,569,954,443,444,705,964,713,330,845,594,597,604,605,864,609,738,739,612,993,998,999,361,489,874,369,759
770,259,644,773,262,518,263,642,260,2,782,657,914,146,1044,283,804,682,555,684,816,946,947,958,451,452,838,711,334,212,344,345,346,347,348,349,350,735,736,352,354,353,351,487,887,378,507,893,254,255
650,523,1042,662,554,562,307,436,565,694,438,312,440,313,951,830,703,450,581,582,583,329,331,462,978,211,595,854,601,602,733,863,607,611,615,232,233,745,235,744,238,495,624,753,242,881,116,496,503,639
899,772,1045,923,668,669,926,927,670,929,675,295,936,296,687,689,818,563,820,437,692,945,825,698,697,699,574,577,962,453,965,709,712,839,714,849,343,987,866,742,743,362,363,1004,364,878,1008,113,1017,762
