513,10,266,525,534,24,28,32,37,39,40,41,299,45,50,308,53,57,318,65,73,588,77,337,853,342,99,114,379,897,900,160,187,189,449,454,201,207,208,219,226,488,493,241
264,777,14,144,786,407,153,410,285,416,418,295,168,297,554,552,301,47,432,181,182,183,312,185,190,576,66,323,196,198,76,205,462,591,211,599,216,217,601,603,351,225,482,737,357,358,485,232,231,233,229,620,112,113,886,374,126,127
0,517,390,519,521,522,396,13,528,273,150,286,543,288,417,34,167,424,169,426,427,300,302,431,48,304,434,564,437,438,568,56,186,192,321,194,325,582,459,460,467,213,343,346,475,223,608,98,486,230,360,490,364,1005,115,631,122
256,257,261,394,651,268,269,654,399,271,398,395,158,545,557,559,565,184,570,60,445,195,463,464,724,87,222,248,224,355,236,497,375,376,249,253
258,131,388,520,393,392,400,405,278,280,538,412,413,291,548,294,172,178,309,315,700,69,72,75,850,468,86,214,481,234,496,498,116,503,505
512,3,137,267,141,16,403,532,20,404,533,408,537,26,161,166,170,430,306,51,55,441,448,322,327,456,585,202,204,332,206,974,81,340,215,92,478,101,366,244,245,250
1024,646,904,650,1037,789,1046,917,152,794,795,924,157,415,928,674,36,677,938,42,44,813,943,693,950,959,960,450,68,710,583,328,587,978,854,983,985,865,610,97,228,869,491,880,625,753,240,372,629,242,118,383
384,386,901,523,270,142,272,275,276,536,921,154,934,422,550,553,681,428,429,942,180,314,956,701,188,63,581,584,844,718,720,851,596,469,471,856,88,602,380,857,220,863,95,227,611,747,124,627,504,252,381,638
135,136,391,1032,655,784,401,274,1043,406,663,664,667,797,799,421,806,423,807,679,682,812,686,433,691,439,695,571,578,966,326,847,848,82,979,84,852,726,598,356,997,614,996,998,365,367,756,757,1012,890,1022,511
643,1027,1029,1030,903,645,905,902,1035,1036,913,661,918,1045,672,801,802,930,811,941,815,687,692,828,957,833,707,709,970,716,719,849,722,723,600,730,990,991,740,872,617,1002,875,619,622,750,1008,883,763,508,894,767
514,899,132,648,1033,776,909,910,1039,790,920,923,796,927,671,929,546,803,675,933,673,419,936,296,810,940,814,818,563,822,823,825,698,829,981,470,855,984,90,731,862,742,362,878,494,633,755,502,1017,762,1020,893
769,772,892,265,765,649,906,781,652,530,787,660,925,31,293,551,680,683,173,558,560,690,948,949,567,824,827,577,834,962,580,708,963,712,969,968,972,973,593,473,986,89,988,734,995,616,628,758,635,636,1021,510
1025,898,1026,1028,1031,907,908,779,911,145,791,792,669,670,926,931,676,420,678,932,937,939,685,945,435,566,826,961,836,453,967,976,977,721,474,732,93,94,889,480,477,743,748,1004,1006,751,888,761,1018,1019,764,1023
768,641,516,778,12,526,527,1038,1040,657,535,281,282,539,540,411,542,541,544,805,549,935,809,303,54,697,954,955,61,705,964,711,713,330,845,846,594,597,605,609,612,868,999,871,361,874,489,1009,369,1015,626,759
896,515,134,785,1041,915,658,919,666,688,177,820,821,953,569,316,702,575,574,447,706,579,324,840,841,717,590,335,589,592,210,725,729,859,604,989,993,994,1000,492,621,749,752,1010,1011,506,882,1014,630,1016,634,637
385,770,642,644,773,518,259,262,263,775,780,653,782,914,146,1044,283,668,804,555,684,556,816,689,946,947,819,958,451,452,965,838,839,714,334,344,858,987,350,735,736,352,354,866,487,754,887,760,378,507,254,255
771,1034,783,1042,659,788,916,662,615,665,944,561,562,307,436,951,952,313,440,573,830,703,832,831,842,843,595,980,982,727,728,733,606,613,870,741,744,745,1001,1003,876,877,237,623,1007,624,881,884,885,891,766,639
387,389,774,656,531,148,409,800,162,425,298,43,817,310,311,696,699,704,835,837,971,715,331,975,336,466,339,347,860,349,221,607,864,867,484,483,359,873,618,879,111,495,368,371,499,500,120,121,123,509,382,895
640,2,260,647,524,397,529,277,22,279,793,922,35,164,165,547,46,49,694,443,444,455,329,458,586,333,341,345,91,348,479,992,353,738,739,105,746,235,108,363,238,239,243,373,632,251
