128,129,2,130,900,5,7,520,138,17,18,147,405,664,155,412,413,414,30,416,284,290,294,308,57,315,572,189,446,449,193,72,73,74,457,77,333,79,208,80,338,78,724,472,861,99,102,104,106,107,494,497,370,757,502,246,249,890,379
1032,393,1034,906,528,1042,659,531,1043,795,157,797,415,161,674,167,424,683,427,173,304,562,307,436,951,440,313,567,571,321,66,963,323,710,843,595,213,728,856,346,217,221,353,610,229,230,615,877,624,881,368,625,500,626,243,509,1022,127
3,6,9,267,532,20,26,156,287,292,166,554,430,306,438,312,442,317,448,322,68,581,582,327,456,201,202,329,583,332,206,462,81,978,211,340,854,215,602,218,92,478,611,488,232,233,235,366,238,496,753,114,242,116,117,503,377,250
897,388,647,10,266,396,397,526,399,16,525,402,22,537,281,411,28,540,158,160,545,170,559,565,55,954,443,700,445,318,69,713,458,75,76,463,464,850,342,214,216,479,738,739,226,357,358,490,746,874,236,493,234,369,241,759,248,253
1025,264,137,139,524,141,398,14,145,403,404,533,534,407,280,792,24,408,796,29,32,37,39,40,297,937,939,299,41,45,171,50,51,53,566,183,56,441,58,187,60,319,961,65,836,454,967,199,585,586,203,460,205,204,207,461,974,476,93,94,480,481,482,355,743,103,110,247,888,1018,764,1023
896,512,513,515,256,257,261,519,1041,785,915,786,919,666,27,547,548,38,557,175,177,819,820,821,184,953,702,575,706,579,324,455,840,841,588,589,590,717,335,336,337,84,853,86,87,729,859,219,222,223,224,225,994,101,1000,621,749,752,112,1010,1011,754,506,1014,375,1013,634
1024,131,517,390,392,777,521,1035,1036,394,1037,654,400,529,150,151,410,794,286,288,802,34,164,291,552,42,811,172,46,815,47,48,185,186,570,828,576,196,71,459,591,599,600,475,992,98,740,376,360,617,620,622,498,115,373,886,374,632,122
640,1026,1028,645,646,1039,144,913,1046,153,922,35,36,938,810,44,941,814,943,49,181,822,823,829,957,959,833,970,587,341,983,474,731,477,862,990,737,97,228,231,872,1002,875,108,1004,748,239,240,629,889,123,383
514,899,1030,903,904,905,902,911,1045,789,661,918,917,923,924,926,799,672,673,930,675,932,295,936,687,563,437,825,698,707,453,709,716,719,849,721,723,343,984,730,865,742,363,364,619,750,880,113,1008,883,1017,763
385,898,901,1031,776,649,779,908,781,653,907,530,787,791,920,669,927,928,931,803,677,806,933,940,685,558,945,178,948,826,832,834,962,712,976,977,851,981,473,986,987,220,988,734,866,616,878,751,755,761,1020,765
384,382,387,389,268,269,270,271,272,273,148,277,278,279,152,921,409,670,162,676,165,298,43,942,817,950,190,704,960,720,82,339,603,991,227,867,869,483,873,362,491,1005,111,244,628,118,245,120,121,1019,124,638
516,1029,134,391,775,132,1033,652,655,784,657,658,1021,406,663,543,929,546,551,423,553,686,691,824,827,316,578,708,966,847,592,210,979,852,725,598,855,88,90,356,996,492,367,760,756,1012,630,1016,378,635,892,637
769,386,772,136,265,651,275,660,276,536,154,925,31,550,679,680,809,682,681,296,560,690,693,949,188,61,63,577,195,325,968,584,969,972,973,718,593,469,471,857,995,504,618,747,508,627,252,380,762,636,510,767
1027,643,135,780,909,910,401,274,667,285,671,801,418,419,420,421,422,417,807,425,426,678,428,813,429,431,432,433,434,435,692,812,182,439,695,326,848,722,726,470,985,732,989,997,614,1006,882,758,633,126,894,511
768,641,778,395,12,13,1038,527,1040,522,535,793,538,539,282,542,544,549,805,935,300,301,302,303,688,564,54,568,569,697,444,192,194,964,711,845,846,594,468,597,604,608,864,868,998,999,871,361,489,1009,1015,505
774,142,656,541,800,293,934,168,169,818,180,309,310,311,696,314,699,956,701,955,705,835,580,837,198,330,971,715,844,975,466,467,596,89,860,605,95,609,484,485,486,359,612,365,879,371,499,372,631,251,381,895
0,770,259,644,773,642,262,263,260,258,782,914,146,1044,283,668,804,555,556,684,816,689,946,947,958,447,574,451,452,838,839,714,334,212,344,345,347,348,349,350,735,352,91,354,351,993,487,105,887,507,254,255
771,518,648,650,523,783,788,916,662,790,665,944,561,694,952,573,830,703,831,450,965,328,842,331,980,982,727,601,858,733,606,863,607,736,613,870,741,744,1001,745,1003,876,237,623,1007,495,884,885,891,893,766,639
