3969,2,4100,5508,3847,3591,394,787,4506,7707,5020,4125,2719,32,2340,37,6310,2981,618,6187,819,2615,1337,830,3652,2244,3018,970,5710,4561,7508,6869,5204,7127,4446,3935,1248,994,7907,741,9703,3944,8170,1642,11244,3562,3947,623,6000,1137,4081,2546,884,4213,6390,2551,4089,763,2430
4866,771,9730,4745,6923,3853,912,3600,4754,10641,8980,6802,3863,5272,1435,1563,10396,1441,3490,4258,1320,3503,3120,2225,8627,1076,5046,1720,2105,443,60,3133,9021,4290,1221,6861,2509,8014,4566,3031,1238,600,1635,4067,107,4204,1780,3577,6395,3453
2304,5124,2188,6031,5016,6682,922,925,2205,5920,290,808,937,1450,938,4780,3759,2096,435,1594,3771,2622,1471,1472,2757,454,6469,1353,6346,4682,5450,4434,5588,1492,4694,1620,3416,9305,6362,7904,4833,739,3940,613,3430,8169,2927,4600,2685,1022
2689,2186,2704,3349,411,5149,1701,6316,814,3765,5179,1732,202,2251,78,4945,7641,7642,3419,4322,231,4589,877,6004,506
9088,260,4228,4501,4632,4378,2088,553,2861,46,3894,951,457,3530,4432,3159,8407,9056,1253,1259,1005,1012,2677,2807,760
4485,3206,2822,1682,8979,5652,2837,2326,4118,6937,3994,5403,2846,2336,2977,1443,5284,10151,1964,2863,4143,4532,3127,3899,3259,1984,3266,1993,4686,3663,2001,4689,2515,7129,4058,5983,1632,7137,482,4195,8548,3305,123,3052,3700,5240,4986,5371,3325,4223
6402,4995,6153,7178,143,2323,6424,4381,1821,8992,5281,1955,2467,5670,1960,3626,10283,1837,2808,6833,2099,1204,3509,4918,5432,4923,703,6210,3651,5061,10056,4683,1227,5196,3792,2644,7381,1372,3936,352,6627,2405,1640,1257,1130,3183,3443,2164,9715,1400
4481,3460,4486,2055,2955,1549,3601,6673,3859,1302,2838,8986,155,542,1055,2724,3238,6183,4139,3757,3633,178,3517,10815,2505,6479,1999,82,7511,3288,346,6363,2395,8669,478,8291,7784,6888,4080,1904,3570,6899,5878,2679,4728,886,2427,4349,2046,1663
7554,3975,6151,7690,9996,5774,3345,4499,3352,3865,152,3999,927,3370,6062,1331,4405,7862,6327,4282,2874,1468,5312,452,2245,4036,4679,1867,7118,6864,1616,7634,1747,6102,4312,2392,90,6236,222,8287,1376,7394,612,5480,1001,2805,4726,4474,6526,3327
4864,3715,7813,775,4751,7056,1425,4239,25,1946,2714,7069,419,2086,1447,2216,5034,5168,2876,3135,7748,6600,841,5962,2508,1360,3537,5840,1104,2901,4439,5721,3674,1754,4830,991,4965,2279,4840,4716,8941,6126,1263,7917,3441,2931,6132,8441,2811,7037
387,648,4607,141,1294,8848,1685,1173,8471,5656,2073,10779,924,29,7458,8228,5541,294,2342,6440,1324,3884,943,4026,1216,2753,6465,1478,73,3913,3914,2390,2777,217,7261,3807,608,354,4711,4858,105,2408,6509,2544,3699,6389,5365,3967,4602,3071
5251,3211,3730,20,3220,7835,6044,4637,5916,3618,7204,1573,1319,4776,3625,2348,5037,5551,4528,5807,4153,5306,3320,66,5570,6471,2376,1096,4808,11080,12231,1737,848,5203,6485,3158,4442,2780,1759,6754,4578,2659,2154,235,1004,369,7155,1908,3573,8440
509,2051,5254,4235,5261,1934,1039,8719,2961,8977,4895,8355,1572,6566,424,5416,940,4653,2733,1836,3248,3635,2356,2100,3895,5433,4795,3390,4932,7494,5321,1865,3150,1743,4822,215,2138,4956,4319,2914,1380,233,2793,7019,2414,3822,3827,1014,5367,4093
