7137,4833,7045
3196,4637
4393,4147
4320,908
2083,4
4866,4510,726
8771,3932
3264,2355
1536,3499
505,3035
4529,4503
2603,3099
3379,2539
8093,7710
2950,902
1731,1531
5814,1198
915,2975
2168,1534
1262,7
10262,2663
5232,647
3523,7253
3937,2451
2534,8135
2012,5180
6306,9828
10308,22
11824,10861
9774,5567
1960,5670
988,3071
4952,1803
1668,1556
1957,8551
1896,1345
1740,2101
1880,9438
1662,1959
1705,2198
10680,43
10168,8132
1487,9855
1496,1868
2954,1843
24,1003
9650,2514
5419,7941
5250,7468
1897,4857
4594,6566
5865,1227
2848,6421
4897,7439
8872,8025
4553,8660
41,7362
4137,7315
2097,4780
396,9628
6816,6970
1305,1559
4136,6039
891,10221
6257,6786
8732,5613
7369,10637
3476,6494
8539,76
3958,5662
2554,6719
11200,2425
6865,11702
9632,6030
5658,11411
2545,9036
12426,3102
12440,11420
5581,6445
939,8572
1307,2550
5796,5644
4888,4880
3010,10311
3797,5981
6681,7509
9448,12508
11364,5863
9473,8582
11387,8054
1825,1951
1730,10295
11933,11927
12666,11419
8900,10638
10290,6444
10001,9463
8042,9606
3701,4437
7368,9266
10877,10871
11536,10362
2472,10417
4662,9383
6889,11746
245,11335
10658,7053
298,6451
6176,9654
11408,484
11964,12007
5394,635
1528,5959
5269,12934
11372,9358
2478,12815
11595,8207
12870,2503
12386,12822
11090,11747
9802,12935
12752,11173
12913,9796
8342,3423
9289,12562
10689,12382
3322,247
12591,11095
11194,10652
990,3310
7065,7517
8666,6396
12534,8975
11451,11045
10125,10389
8361,12485
7765,3494
12769,12362
6512,227
12320,3615
3050,6789
6668,2183
4200,2021
8489,10916
4216,12480
12177,11547
10173,10742
11153,1869
3697,8530
9180,10159
10203,11972
5612,12710
11464,12470
9050,10758
11242,9973
5029,2599
11761,10671
8963,11503
9876,2517
7922,3125
4248,5199
5465,2815
11461,7559
9538,12399
7216,8159
12570,11036
11890,10699
2233,4991
11496,6338
5200,1847
10616,9073
2731,2174
12153,2764
11737,10227
11545,12543
7601,1844
12587,12327
8721,11062
11416,10882
11705,11795
12208,11022
12554,10554
9969,12207
11234,12013
7130,12685
12417,4156
10672,9143
7186,11130
11888,11958
10382,5167
11722,4007
2587,2588
4024,3773
8650,12494
12322,11911
12265,12717
11683,3878
10985,10932
12593,12490
12416,7238
1809,12819
3816,12045
1136,10270
42,10463
12209,10631
11881,10943
1681,11347
10908,11510
9353,8550
9138,3051
12211,12459
11073,11967
11587,11155
11353,1471
11713,9300
12157,10854
12099,11221
7317,12389
6632,3358
5066,11298
8769,8065
8997,8566
5642,7079
7098,10027
3600,8548
7842,6876
10788,12517
4258,3383
3625,9498
3568,8799
3762,594
48,1114
7915,10566
7652,879
7100,8350
3433,4327
10745,4167
4457,9921
