2113,6826,3517
1044,375
235,2518
3593,733
7706,645
4013,8255
3273,1132
6219,3515
6377,4981
1945,3622
1866,1756
6932,4948
8840,7988
3400,7148
6611,982
6331,511
342,1606
4057,5482
6562,9348
4184,6128
7089,39
2857,1516
4009,718
1392,971
1066,6414
10033,9506
3480,377
3232,9308
1065,988
8293,8694
1896,7971
4209,6878
6624,1597
2354,3458
4617,6995
2507,1334
8810,6572
3929,6238
4643,2159
4010,4750
6267,1771
5633,8018
336,1165
1156,7412
7217,10206
8364,7214
2162,1628
1107,7886
2527,6975
8700,6478
6528,2676
6955,1495
3434,7924
4199,1879
6569,5327
7002,7740
3048,7814
3176,5692
2419,1790
4491,3446
7337,3725
4832,5013
7397,679
7793,8942
2802,2380
1683,3181
1446,6662
8616,4017
2466,5490
8425,2187
8723,8893
7321,1541
2133,4567
6779,1524
3151,5975
460,7645
8314,10148
4665,3001
7066,4326
3030,6847
910,4759
4928,2286
3261,8039
7226,5507
8360,4522
3977,8772
5078,1615
7657,5869
3984,4926
6200,6583
4483,4302
5504,5586
2305,8596
7378,8439
713,725
304,2938
4318,567
4704,7015
2924,5990
710,1199
7465,5583
2636,357
4454,8479
5569,1355
1696,5748
1843,4622
5453,374
194,1671
5065,339
10257,7206
5696,977
609,8319
8611,2109
10376,6169
3529,2701
6104,9367
284,4180
1345,6391
1025,1401
4002,5852
7353,7747
3360,5442
1768,5559
7992,5456
4654,3167
6652,500
2420,1332
2112,6002
8924,8540
9299,5135
8544,4884
8152,4423
1140,1207
4185,2438
4458,3147
1032,9734
6563,2101
5258,2459
3768,1091
2520,1735
522,759
7625,7372
289,3995
1705,4644
6728,2835
5822,7935
5405,6399
4587,4900
8877,8703
3667,6003
1629,6359
4255,7967
6819,8822
5372,3047
4768,7529
5712,3883
2738,812
5627,9052
1274,3243
1444,4887
2632,430
7112,1179
850,1092
8812,3630
8346,4396
5387,1868
3012,2396
3955,6220
8320,1485
8480,4802
501,4575
865,1366
3149,2957
8889,6262
5594,10959
2920,1118
3386,5093
6948,7581
1795,7388
5354,4380
5886,6342
3474,6979
1995,6803
2393,166
4584,5610
6161,4652
2197,591
4251,5622
8465,660
2243,4028
50,5532
677,5007
4164,5198
9120,9619
58,2723
7269,3343
7320,1120
9003,6533
3693,3326
1037,4022
8761,1574
3339,5965
6697,4191
4666,365
1261,3005
8882,5725
5307,5988
1106,2131
6354,6367
493,7534
4748,8503
3459,1772
1553,821
6496,6832
5842,3293
2740,4445
7356,2398
2904,3344
3998,3239
629,8967
2273,1078
5201,1919
8049,9855
8304,5279
4844,7502
5128,610
9840,4709
348,5214
3785,266
843,2668
2888,4675
6256,6247
7344,6124
2364,6295
1272,1602
3112,3264
5193,890
1481,2267
7029,1614
99,1518
1387,8791
8092,4278
9650,4954
592,1740
3860,6110
4107,7518
8944,9006
9690,6100
8731,565
1571,6060
8782,8071
7764,1957
707,3367
6608,6724
3521,6140
1872,6452
6075,5621
5880,6299
9697,6990
2481,1003
6376,1644
5004,887
5529,6382
4842,708
9603,3815
6224,3391
2353,5447
3931,6836
1816,4416
3376,3747
4955,3901
2748,8996
5385,198
5715,6294
6925,2383
4395,6436
8984,827
789,2037
963,6412
5682,463
6818,3346
3064,5224
5932,2029
3770,1347
4736,602
4515,3175
4985,4906
6882,6986
2643,2094
1280,8370
3875,5958
196,10324
4547,11383
5098,4294
896,2020
3477,1758
9359,5735
2896,1326
737,8591
2082,3212
2672,5521
6568,4867
6552,6288
1452,5933
1386,2204
792,7067
5080,5071
7649,10342
5601,1172
3862,7327
7432,4031
5520,894
2473,2658
5640,1543
8416,3897
9755,5883
7818,4436
825,3821
8825,2849
953,7398
7901,3109
5451,2939
4979,2556
874,1215
998,151
1892,5021
1530,907
9400,3473
6597,1797
427,4951
4636,8391
7980,6924
5389,6599
8163,1799
340,7302
1496,6447
252,7077
3986,6277
5104,1497
7841,2301
5172,5919
5184,7860
275,871
8032,2856
2713,3522
5419,7779
425,3767
8454,8463
1187,4740
4590,7983
2912,662
774,1455
6082,7438
5939,7956
4315,4220
6345,8284
7032,4988
6502,1959
9460,4525
2252,8535
7468,3471
3156,5654
1220,1943
667,8660
5553,6516
128,8337
2136,10739
3772,3271
7267,7390
5160,3350
2219,2836
3046,5414
3654,6678
524,7797
3284,8806
1421,6862
784,6947
3221,3871
4761,4958
5554,4732
8156,5751
5747,2519
2170,7843
2548,8351
9064,2381
4824,3710
5938,187
4674,4972
8529,4311
8344,5250
464,8545
2651,2884
4041,5243
6930,8493
2057,10116
5122,8693
8338,2469
1258,3839
3778,3830
5409,9196
322,5764
569,7501
6738,1550
3690,2410
9396,630
7400,4242
2296,4469
1403,451
0,3996
4753,7283
3136,4857
7911,9039
6130,5323
11307,5991
7739,8685
8633,4005
273,3970
3662,9543
5931,5542
8704,5799
3885,2238
1800,7396
961,341
8088,6350
6077,6309
5481,5649
5025,954
9058,510
6164,3148
5136,6497
5595,8375
5169,671
6598,9183
5616,6143
5162,2143
930,10114
2052,4351
666,2059
7677,7550
892,1094
1777,3709
2514,2198
3000,3665
1921,754
2291,2191
2962,2163
4874,7821
4597,3341
3216,1083
4283,5493
8852,2605
11144,6749
6996,9109
6193,9172
7506,5116
6936,6623
4108,934
10112,2490
1505,3131
3122,611
