833,473
514,3724
729,859
3993,1110
5410,1483
1901,2119
1922,4484
2025,4097
2293,8613
2553,8802
6202,2653
2664,4373
3892,2727
2923,2871
4801,3062
6265,3123
3682,3157
3304,7875
3354,6908
6644,3455
3746,3519
3874,4710
4008,5631
4244,4959
4352,4904
8072,4604
5056,4773
4953,4790
4987,5350
5144,8353
5536,9335
5576,7644
5672,6131
6259,5677
6500,5765
5963,8038
6384,6699
6794,6435
8413,6518
6757,6535
6814,7863
6938,7389
6965,6959
7024,7621
8988,7165
7190,9487
9770,7219
7825,7282
9240,7293
7395,8541
7435,9765
7569,7551
7728,9959
7752,9203
7762,8485
7888,7788
8165,8798
9706,8199
8211,9467
10019,8214
8450,8692
8904,8617
8657,10319
10209,8729
9218,8735
8805,9831
8836,8831
8841,10429
8928,8905
8971,10300
9356,9095
9162,9101
9648,9168
9936,9222
9275,9244
9713,9271
9283,9911
9352,9415
9810,9389
9529,9546
9541,9926
9576,9578
9720,9601
9620,10678
10200,9665
9677,9718
9752,9708
11304,9719
9726,10687
9739,9735
9736,9759
9762,9786
9763,10915
9812,9783
9804,9895
10022,9951
10061,9965
10491,10005
10012,11862
10179,10031
10738,10083
10091,10271
10403,10119
10930,10138
10169,10142
10925,10149
10152,10224
10474,10183
10210,10246
11502,10215
10219,10572
10553,10249
10251,11750
10264,10441
11472,10374
10377,10922
10618,10405
11576,10413
10576,10445
10482,10692
11009,10490
10979,10524
10556,10766
10584,10753
10593,10980
11605,10598
11046,10607
10632,10683
10710,10759
10819,10972
10889,10827
10833,11388
11457,10837
11063,10839
10844,11414
10976,10892
10933,11070
11789,10974
11000,12060
11008,11333
11033,12083
11097,11047
12633,11077
11099,12484
11105,11125
11122,11391
11136,11250
11218,11140
11346,11174
11193,11223
11913,11266
11297,11291
11308,11431
11330,11311
11312,11710
11321,11655
11627,11334
11400,11359
11380,11543
11393,11463
11435,11443
11609,11442
12036,11455
11473,11709
11657,11479
11481,11514
11494,11871
11513,11782
11522,11558
11786,11524
11600,11568
11594,11895
11629,11654
11850,11659
11699,11679
11772,11725
11770,11877
11834,11807
11808,12286
11841,11813
11848,12251
11851,12775
11857,12250
11859,11332
11909,12015
12482,11918
12173,11926
11952,11562
11963,11989
11992,11965
12241,11981
12004,11998
12032,12227
12041,12033
12057,12052
10840,12053
12092,12063
3114,12077
12088,12463
12114,12135
12116,4684
12138,12294
12141,12615
12155,12183
12446,12167
12170,10366
12200,12193
12203,12244
12235,12214
12216,12782
12740,12229
12243,3463
12266,6671
12372,12270
12281,12309
12304,12283
12371,12316
12324,8164
12331,4559
12385,12407
12402,12390
12408,2862
12765,12421
12467,12422
12464,12451
12498,12458
12473,8116
12481,12515
12499,12527
12507,12518
12537,12522
11112,12538
12547,12542
12573,12567
12604,12583
12712,12597
12640,12612
12654,5015
12809,12663
12770,12671
12699,12677
4488,12692
12723,12735
208,12726
12738,10284
12744,12746
12762,12772
12832,12771
12784,12774
12802,12806
7993,12803
12813,12830
2248,4358
10002,3956
5186,4101
5194,9927
10564,5317
10432,7595
8912,9820
11052,9495
11716,10157
11563,10662
11032,10802
11249,12195
11666,3541
9586,11901
12921,12541
5540,5222
11997,8262
8738,8739
5820,9477
74,9771
9857,974
7987,12263
1913,7611
5705,1905
8435,6291
6625,779
6875,12005
10709,7430
8970,10230
9675,9175
9521,5671
10372,9877
10436,10789
10543,10703
10754,11979
10835,4717
11427,11557
11555,4771
11811,5237
11833,11745
11916,12790
12178,5334
1968,12449
12512,4899
897,9615
1939,11519
408,5380
7976,6534
9940,9005
12024,10958
11016,9910
11688,389
578,12069
296,6072
472,8874
508,599
6270,863
888,1744
978,10141
2480,5539
2681,2796
3817,2803
11236,3237
10496,3707
5161,4019
5648,4198
4360,5054
9387,4550
4800,8426
4856,10181
12713,4924
5001,5357
5515,9493
11864,5882
5972,5966
6084,6519
6116,8166
6125,11327
12160,6170
6290,7660
6520,9292
6576,7161
7016,6601
6672,9950
6792,6897
11929,6902
6953,11607
7003,7311
7264,7568
9440,7385
7865,7457
10784,7476
8009,7658
8112,7756
10986,7876
8722,7918
5929,7925
8057,8043
8476,8223
8252,8365
8387,8891
8507,8534
8571,8542
8875,8556
8586,9059
9553,8646
9270,8655
8688,10011
12680,8785
9076,8862
8915,8879
10042,9012
9072,12009
9091,9140
9772,9206
9892,9255
10047,9263
9880,9281
9326,11919
10073,9363
9738,9428
9712,9621
9672,10014
9980,9724
9913,10037
9928,9914
10017,10611
11539,10023
10060,11903
10089,10451
3464,10101
10106,10130
10145,6458
10164,10166
10194,10483
10407,10239
10384,6575
10427,10475
10435,11005
11924,10437
10449,10484
10614,10774
10724,10677
10808,10838
10849,10901
10945,10861
10898,11423
12149,10917
12741,10949
11035,10982
10991,11007
11089,11126
11092,11119
11137,11114
11163,11151
11202,12670
11251,11254
11345,11324
6459,11357
11369,11669
11370,11373
11390,11446
11396,11820
12353,11588
2337,11599
11611,5646
11617,11914
11728,11717
11785,11739
12105,11767
11777,11915
11817,12727
11843,11847
11949,11854
11897,12347
11969,12714
12070,12006
12067,12279
1775,12071
10883,12078
2800,12110
12145,12111
12168,12146
12196,12159
12187,12662
12194,12338
12201,12299
12233,12237
12255,8111
12378,12276
