2689,9730,3969,2,3847,394,6923,4239,6802,8980,3863,5272,1563,1435,411,7707,4125,3490,2340,2981,6187,3503,3120,2225,1076,2615,1720,2105,443,60,3133,2244,1221,202,2251,3018,8014,1238,7127,600,3288,4089,3935,994,1635,4067,9703,8170,107,11244,3562,1642,4081,1780,884,3577,6395,3453,2430
5124,4485,2188,6031,912,4754,5016,922,10396,2205,2846,924,5920,290,424,937,3626,1837,46,435,3771,4290,1732,7748,454,2757,10056,6469,6346,5450,2509,4816,4945,4434,1492,1620,3416,9305,7642,739,1380,8169,4204,877,2927,4600,5241,506,2685,1022
260,4228,2822,2186,6670,6928,1042,8979,2325,3349,6937,4378,2331,6682,8992,10151,1450,10283,3884,2861,6316,3894,3127,951,3259,2240,1090,452,4683,1227,6861,4432,4689,7634,9303,4058,6362,9056,1632,1377,7904,3173,1253,3430,3305,1005,3183,3827,6133,509
2304,6153,6155,3467,1295,5652,4501,8471,4632,5403,2336,8355,1443,4645,5284,2088,808,7080,1320,1964,4527,3759,6321,5179,3899,2622,1472,4932,1478,200,1353,4682,457,4686,2768,2001,4566,5728,4195,3940,613,10856,7274,1259,8938,760,3700,2807,5240,3325
6402,1400,3206,648,661,2326,2977,5028,6438,1960,2477,4653,2863,4143,1204,4532,2356,5432,3129,4026,1469,1216,6210,3266,7494,3015,1865,5321,1993,1743,3792,3663,3025,2903,2394,1754,5983,2914,2405,1640,2408,3052,8301,5359,2544,9715,6900,7413,2808,2809
2051,781,4751,143,2323,277,5656,155,5916,1821,1055,2467,3238,5670,6696,2100,3765,3509,1337,4923,4795,6465,2753,3523,3651,4424,7381,2390,7511,3669,7641,3071,4956,7261,4190,1372,352,2017,2279,6888,1257,4711,6004,3572,2677,3967,2164,5884,5758,4223
3457,3202,3460,4486,4619,1549,3601,8977,3859,2449,6673,1302,3479,152,5785,8986,4893,542,29,682,4139,7338,3757,6062,943,178,8371,6523,2874,1470,2756,7109,6600,842,82,2395,8669,478,224,612,7784,4080,3570,6899,5365,886,2679,4728,2427,4349
8972,5261,141,3345,3475,3865,3611,5022,927,1700,2342,294,5416,6185,5034,3116,3635,2359,4281,1468,6462,3135,4036,3913,1867,3661,7118,3668,4312,4825,90,2138,2392,4440,4319,1376,2019,2916,997,6244,2537,233,105,2793,3307,7147,3442,2805,4602,2811
7950,8719,1425,9235,5268,25,7069,1438,4769,3873,8098,4516,5541,8228,1318,2216,6440,6058,6566,1324,2733,1061,2737,4663,7355,2876,5566,4931,5572,2760,841,3914,2508,1230,1360,4433,598,4439,344,4056,3418,5721,4317,6635,7019,2799,8564,6389,1014,4348
7042,4995,771,5637,267,1934,2704,1173,3606,3994,2971,4381,2207,7585,7458,1955,4135,2218,1836,814,6063,4655,4656,7599,1461,4918,183,4151,3134,1727,320,1984,3904,2245,6088,3538,2771,8404,3031,5591,3551,482,231,1130,623,1012,7798,3321,3963,3327
7554,6024,7690,4235,3853,1679,8335,1682,1685,534,10390,2073,419,938,5045,7478,6839,6327,4282,1466,190,2495,7873,5061,3527,4679,8907,5196,7757,1104,1616,6864,2261,4830,8287,4322,7394,1508,4706,5480,4459,1388,4474,3699,4726,1657,1786,123,6526,4607
4224,2817,4864,4605,3715,1158,2697,7052,2079,800,292,7204,2086,1573,4392,809,4776,9001,2348,8367,7986,5557,5046,5433,3776,5570,2629,12231,4808,1737,1354,11080,8268,6733,4306,8147,7253,1626,1883,1116,2014,736,4965,4073,1908,4981,6132,1527,2429,4222
3073,6401,5251,2690,3074,7174,3209,6418,20,3220,4886,7835,6044,3997,543,1572,2212,7974,8356,1319,5806,817,7475,699,2499,3141,1093,1096,3403,2637,4691,5203,3158,88,4442,7770,2780,7519,481,483,2659,5606,2919,110,4465,7155,6263,3320,7675,11135
7298,6280,18,1298,6932,11542,6297,4633,794,3609,1950,4510,3618,2085,7719,1196,9388,5037,2352,7729,1972,7221,6716,2365,8771,324,5703,2510,847,3196,4563,6483,8405,9044,3034,8282,1759,1762,4451,738,3174,489,2154,1899,5614,369,3061,1275,2940,1277
5641,4877,6414,5780,5915,7326,3231,2720,1441,3745,1058,8478,4261,8871,1451,6572,1835,428,5302,1719,6074,573,2877,9021,6848,7743,3910,4681,7115,5713,3796,469,2646,7767,5973,3676,2141,7393,6369,6626,3685,7144,5096,1907,4212,2676,4595,8056,251,6268
3329,5894,5516,1039,1551,2961,2837,7958,5245,2970,8220,5149,1310,3360,3234,2099,437,4153,1597,1733,73,6858,4043,4428,716,5840,8272,2641,2004,2260,6485,2775,3414,5206,3159,5723,2396,3932,4696,5090,6628,5352,5993,6768,3441,8441,3706,2044,381,7039
7044,5893,2443,3852,3084,3854,3726,658,6038,2200,6555,7068,6557,160,2081,9122,8750,5681,2482,306,2484,4913,7609,8124,318,577,2627,584,1101,8269,3451,1876,1109,3802,474,5210,1502,3552,9827,4708,2915,9323,7276,2158,4337,1650,8824,2042,2171,1791
645,2184,265,2702,5008,6417,4760,5145,3737,5531,1436,7712,8865,4131,5795,3621,1710,2222,4531,2612,1976,3130,5562,3387,4797,6590,5823,959,3777,5824,6217,1741,5582,1488,1490,4307,7897,4569,5596,4189,480,5604,5477,1126,1767,7671,3576,8314,2684,2175
5254,3207,6151,4490,2955,2830,271,5774,10641,4499,3227,4766,3999,2848,4385,4258,5281,2724,4519,6183,6314,4526,5168,7862,3006,2498,5059,4165,459,719,1999,3793,4565,6488,346,6363,6236,991,1503,5985,4578,4840,5353,4585,6509,6126,7281,3443,5878,1406
2180,1672,7178,2959,5012,3094,2199,8730,7195,6945,5026,164,6693,7209,3499,300,5934,8495,7088,1713,7733,1982,3263,1986,453,3401,458,1485,8018,6611,5204,4948,726,3929,6235,349,5215,2784,8291,6630,8300,621,1774,2542,242,2931,5108,5619,5244,4479
1156,137,4734,6797,3087,4497,2451,1684,3232,35,3492,9123,2852,7847,10156,10033,2867,2101,3641,7745,2628,3140,3912,3277,6094,6477,592,7250,8531,980,3286,3798,728,609,3298,10339,1252,2150,488,2922,1771,3434,2413,2159,3314,5363,4978,2295,2942,2943
4,775,3592,4617,4874,909,4878,3217,2578,8212,3860,1181,3107,551,6057,5035,3630,560,1201,1589,1718,823,7352,5950,1985,3906,7490,1606,4812,718,10831,3537,1361,3666,6612,3028,4823,6232,218,4445,10597,5865,7913,7917,624,8818,5111,3064,5753,3836
9088,3331,516,263,3980,1656,4496,2706,6163,4123,10779,3233,7074,2211,6826,3370,5294,176,1457,3248,3895,5312,9282,6471,5063,3404,1747,3412,2900,982,2518,8407,2777,215,3419,1493,4316,3806,3807,1248,2397,2409,4855,8941,3822,8698,1015,8440,4858,7548
