833,2871,2119,473,1901
514,10019,10149,8214,3724
8802,859,729,10251,2553
6500,5765,1110,3993,9708
5536,5410,9620,9335,1483
1922,8211,4484,6757,6535
7024,4097,7621,8199,2025,618
10209,8613,2293,8729,10413
6384,6202,6699,2653,6938
5056,4773,4373,2664,10091
11655,3892,2727,11321,11981
3746,4244,3519,2923,4959
4801,11334,3062,10169,10142
3123,7190,9719,6265,9487
3682,3874,3157,4710,4790
9218,7875,10005,3304,8735
9601,9240,3354,6908,7293
6644,11000,12331,12060,3455
7888,10374,4008,7788,5631
4352,8165,5576,4904,7644
11266,8072,8841,4604,10429
8836,7863,4953,6814,8831
6435,6131,5350,5672,4987
9936,8353,9222,5144,10377
6259,8805,9831,11479,5677
9541,8038,9095,5963,9356
10403,6518,10119,10524,8413
7569,6965,7551,6794,6959
8988,10152,9275,9244,7165
7219,12243,11862,9770,10012
7825,7282,9529,9546,10138
9203,7752,10556,7389,10766
9665,7395,8904,8617,8541
11857,9765,7435,11789,10974
7728,10593,10980,12053,9959
8928,7762,8485,8905,9101
9648,9168,8450,9763,8692
11009,8657,11926,10490,10319
9810,9389,10061,9965,8798
11046,11193,8971,10300,10607
9415,9576,9162,9352,9578
9713,9762,9271,9736,9759
9283,11513,10215,9911,11502
12514,8116,9467,9726,10687
9718,9735,9739,9804,9677
10738,10083,10930,11077,9706
10753,10584,9812,9783,9720
11414,10183,9752,10474,10844
10405,10839,9786,11063,10618
9951,10179,10022,9895,10031
11442,11346,9926,11174,11609
11524,12775,10200,11786,11851
10210,10933,10246,10553,10249
10683,10710,10632,10219,10572
10224,11122,10264,10441,11391
10482,12083,10692,11033,10271
10576,11859,11605,10598,10445
10833,11848,12251,11388,10491
10176,11457,10837,10678,10669
10976,10759,10889,10827,10892
11136,11250,10819,10972,11308
10915,12372,11895,11594,12270
6290,5015,10922,7660,12654
10925,12216,2681,12173,12782
10979,12484,3114,11099,10781
11008,11380,11333,11543,12408
11218,11140,11047,11097,11291
11312,11710,11834,11070,11807
11105,11393,11125,11494,11463
11297,11330,11400,11359,11311
11808,12421,11304,12765,12286
12033,12244,11431,12041,12203
11522,11443,11481,11514,11435
7778,12036,10728,12077,11455
11472,10181,4856,12170,10366
11473,11877,12167,11770,11709
11699,11558,11654,11629,11679
11568,11600,12088,11850,11659
11952,11666,3541,11576,11562
12155,12171,12183,11627,12799
10835,12740,12229,11782,11657
11841,11813,11965,11772,11725
12738,10709,11750,7430,10284
12482,12770,12671,11918,11871
12692,11909,12615,12141,12015
12116,389,11688,11913,4684
12032,12227,12324,11989,11963
12004,12052,11992,12057,11998
12193,12114,12135,12092,12063
12294,11112,12138,9771,12538
12309,12214,12200,12281,12235
9521,12241,5671,9672,10014
2337,6625,12250,12266,6671
12304,12385,12499,12407,12283
12402,12371,12390,12458,12316
12481,12515,12467,12597,12422
208,12464,12451,12726,12446
12498,12518,12522,12507,12463
12118,10007,12473,12732,11229
10802,12663,11032,12809,12527
12547,12567,12537,12573,12542
12640,12612,12677,12583,12604
897,9586,12633,11901,9615
12723,12744,12746,12699,12735
8912,12803,12712,7993,9820
12784,12802,12772,12774,12762
10432,12832,12771,7595,11916
3956,12806,12813,12830,10157
11249,12195,4358,9495,2248
5186,10564,5317,4101,12541
12512,4899,10662,9927,5194
8164,12005,9910,11016,6875
10002,11716,5334,11563,11052
10788,12921,5642,9931,10412
5217,9477,3463,10248,5820
11555,4771,11539,10023,4559
12160,5540,5222,6170,6398
12449,7987,8262,12263,11997
8738,8739,11833,7611,1913
9857,6291,10372,9877,74
1905,6116,4488,5705,4717
8435,10436,10789,9175,9675
10754,10230,8970,11979,10703
3520,11809,3828,12120,10543
10384,12084,10840,9370,9854
12178,11427,11332,11557,5380
6546,11811,5237,9592,3275
578,1939,12069,12790,11519
12024,6534,7976,9005,10958
2800,9428,9940,9738,12110
11745,8722,4550,4924,7918
9206,6072,296,9772,10239
1744,888,599,408,508
11236,472,8874,11864,10141
10784,7476,779,6270,863
978,3237,5882,6125,11327
1968,9012,4360,10042,5054
7264,2480,7568,5539,9326
6576,7161,5001,2796,5357
4019,2803,3817,5161,5515
8542,9270,8571,2862,8655
10496,5648,6084,4198,3707
4800,12756,11767,12105,8426
6897,5972,6902,6792,5966
8112,6519,7016,6601,7756
12353,12739,11588,6520,9292
6672,11607,12009,12347,9950
9072,11897,10132,4006,6953
7457,7876,7865,7003,7311
9440,9980,7385,9724,12670
10898,8387,8009,7658,8891
10993,8307,11556,7925,5929
8507,8057,8043,8252,8365
8166,9544,10475,9260,10427
8688,8785,8646,8476,8223
9059,8534,8586,8875,8556
10145,9076,12713,12443,8862
9553,8915,9892,9255,8879
9281,9091,9363,9140,9263
9712,9493,9621,9880,7768
10037,10073,9913,10060,10047
10451,9928,10089,9914,10011
10017,10611,6536,6459,11357
3507,10101,5646,3464,974
10449,10130,10164,10166,10106
11089,10194,10483,10838,10808
6083,10917,12149,10407,10583
11777,10435,11915,11005,12078
11924,10437,12662,12187,12828
10849,10484,10614,10774,11917
10945,10724,10677,11114,10861
11007,11092,10949,10901,10991
3824,10982,9512,11035,10812
6743,7655,8286,11119,11151
11669,11126,11369,9629,11103
11137,12194,12338,11396,11820
8035,9284,11237,9445,11163
7040,10225,11202,11945,11533
7121,11223,12071,1112,1775
11345,11251,11254,11370,11324
11717,11446,11611,11373,11390
11617,12067,12279,11914,11423
10096,6501,9976,9868,11599
11728,11843,11847,11785,11739
2404,12727,11817,10030,2617
11969,11929,11949,11854,11903
12146,12276,12168,12378,11919
12145,12070,12006,12159,12111
12196,12233,12201,12237,12255
12603,12605,12599,12299,12397
1915,12302,10713,11787,3291
9889,12403,12452,12680,12349
7587,3283,12741,12714,12795
10691,2966,12761,6458,9387
10530,1782,12488,7021,10511
5185,11537,4678,2985,10507
2402,10770,5523,5492,11069
8834,10807,11053,12174,9775
10883,9398,10967,9102,11343
10992,9009,8041,4110,8623
3780,11188,2649,11822,8958
8769,7842,8566,7098,6876
8065,1809,12593,8997,10027
12384,3137,7586,10420,12150
11104,7699,10952,4730,2908
8581,9941,5497,4891,5278
10546,7239,10712,10764,5679
11458,7046,4105,5388,7359
9024,11283,11028,10102,10094
12438,10920,9373,11406,639
11424,10000,11076,11164,3039
1393,7561,12330,3579,8111
9505,327,8136,12365,11006
2256,9779,8964,3348,7647
4625,10548,3189,12650,11788
7317,3878,8550,9353,10463
9683,9028,4470,8759,12814
11010,8451,10309,8537,10459
10531,7380,10536,10986,2844
11073,10932,11221,11353,10908
10995,11988,11799,11511,12055
11713,11587,11460,11683,11510
12099,11911,11881,12157,11967
8514,12089,9419,7613,5182
4608,7364,5270,12103,11639
12416,12209,12322,12389,12265
12819,12490,12459,12717,12494
10896,6664,3096,651,3117
851,9301,6248,5800,6591
5858,8966,12667,12493,5407
7804,8202,9164,10510,7247
4024,10985,4156,3773,5167
4023,9747,8678,10294,3898
1364,9832,4265,12730,12619
9969,7186,9143,11130,10382
11888,12417,11234,11958,12013
11705,10554,12685,11022,10943
6464,9572,11402,9883,9469
10048,10113,12343,10216,3481
3063,10103,1351,10204,9455
5143,4552,10937,9837,8654
10391,7403,9756,653,6575
7425,10082,1813,9067,844
12305,999,10681,6871,9901
6098,3605,3334,3210,7498
8608,4934,10455,9131,12638
12354,6981,9061,12793,11835
7361,12307,10845,7879,10509
9585,8532,11348,8379,11663
1088,10050,4291,10984,11743
6773,7194,10043,12476,12062
8860,6499,7539,7815,5772
4402,9539,180,1384,139
818,9476,10247,8330,1499
8354,11219,10875,8910,11342
7921,9634,9653,6985,5406
5412,7205,7894,11736,9224
10066,8306,12500,12425,12172
7552,11769,11578,11002,9935
9426,12021,11240,11948,11261
12208,11795,12207,12554,12335
8721,10882,11062,12327,11545
1136,10227,11416,12587,12543
3024,11109,10858,6198,10954
7296,4626,3093,9918,9231
10791,12698,11483,7116,7166
2246,4524,11754,10651,9132
4705,10289,1348,9497,6750
12624,10581,8523,6958,3199
4500,9981,7418,1243,11645
11935,11230,9865,1694,9903
11232,9729,9142,10504,11581
1969,9813,9559,3340,8733
4912,9761,11313,5843,10346
1458,9829,10776,3721,11214
10099,5830,12054,6328,5495
145,10092,12153,2764,11737
10369,2818,467,7278,11199
5538,5861,10134,5719,9160
10577,9219,2134,10137,5051
211,7207,12457,10171,6973
5348,6476,10345,11116,861
752,10523,1988,8107,2654
11616,3506,2935,8506,588
3712,10872,2698,8491,8895
11760,1222,7020,6252,10351
6800,10244,8213,9977,3535
4836,8725,8683,9707,10079
9248,6548,4973,11448,5069
2034,5190,9947,10557,10207
9954,10675,1128,9801,8347
8421,12620,6312,11210,3436
11171,11925,7880,11465,10811
8240,9097,4095,8444,11983
11074,11042,12356,9176,4876
10340,12709,8265,6538,10062
12176,10211,10813,10279,8829
12754,10823,2329,11610,2462
2321,11176,11849,10280,11118
11120,10520,3090,11048,10527
11329,7447,7370,330,7499
9073,12629,12039,10616,12570
3169,8807,4925,1373,445
11907,7428,520,9897,4382
7760,10771,7556,4967,9823
10353,8242,11358,11337,11182
12242,5700,11622,9286,9037
10816,10836,11647,7433,10447
12571,8466,12745,10923,8974
12177,10502,4248,9791,5519
10768,9427,11671,4700,10318
7427,11603,4723,9557,9368
10672,10550,1847,2233,8763
8560,2453,2630,4341,9644
7329,5982,6859,5838,3679
11102,7912,7164,11246,12079
7698,7730,9924,7349,8921
10578,11363,10388,8520,8079
4287,8099,9513,10799,11839
11890,11347,6012,10699,11036
3080,11484,6684,12398,575
10715,7448,11802,6475,5291
4576,10643,9652,8329,4298
9057,10515,6090,4460,8605
7216,1681,6338,11496,8159
241,11955,10364,9197,10575
9776,11121,3857,11733,10749
11456,9361,900,6052,3755
3104,1027,5475,4677,4071
2388,8180,2710,3769,6911
10596,5767,9338,12284,6333
8373,7893,3095,1789,10255
2160,6741,9702,8598,6879
9075,12533,1081,7866,6109
191,9538,291,5239,2815
2528,4452,7512,6762,5246
8832,3056,5811,10756,9982
4400,7832,8204,11293,5887
693,11031,5592,11626,5211
2688,10944,8552,10603,9678
10128,7857,8758,11132,4142
2228,4870,12023,11880,7342
11425,6810,1050,6731,9421
436,1983,10735,10909,8431
8963,5029,8775,5465,12399
9687,12312,10074,3804,9071
9825,3643,11049,491,7791
11584,611,2268,11432,10444
11697,8658,3961,7516,8991
6815,8276,6023,4046,4623
9991,8651,9788,9709,10127
9377,9366,9575,10408,11134
11204,8263,11064,9309,10559
9393,12056,9844,920,11340
12066,10322,11845,7270,11771
5701,2262,5049,2586,6863
11761,10978,1321,11306,5899
7208,10299,5259,7437,3823
1537,8625,2421,6972,8749
11840,11184,2434,9851,6079
9200,12273,9060,8933,11111
9569,12546,2372,9636,3355
8563,11222,9607,10440,1630
6320,442,7382,7816,9098
9412,8853,11993,6553,7407
10723,9973,2599,11065,10671
2754,10755,9545,9129,11437
8385,9492,6423,5752,10028
7505,7410,12165,135,7900
2339,7203,5593,1085,4782
12064,10801,12163,8676,9700
7635,12325,8501,10742,328
12485,11957,536,11242,10203
4207,10231,6313,5036,2543
5216,8001,2948,2910,9295
4865,9330,5362,7702,11720
12480,6179,9113,4620,10830
12496,6739,9288,4284,10350
7248,11477,711,8792,4603
7537,10658,11867,6396,7053
3848,3916,10477,9134,12287
8322,5030,9430,5208,7930
12448,9842,12679,10296,12012
11141,10842,9867,11564,7471
7366,11977,10410,3373,9038
8434,10291,10505,11100,10734
10508,11480,12185,9050,5612
10864,8770,4707,8019,12182
5266,10899,11461,1208,523
4641,7105,11107,11954,3179
11580,2647,11640,8716,6206
7910,5110,617,7708,11869
3361,12611,10996,2349,8271
11108,11205,6326,7803,2958
9267,9316,372,12551,1881
9618,6196,11284,8328,8376
4742,9638,5611,2350,7375
1666,3122,8804,10966,10941
3392,11045,7830,7309,1726
7810,8106,7947,9278,9114
5154,6403,8118,6747,11852
901,8567,4811,1612,285
7184,10338,7716,8423,1183
6296,12649,11322,1099,11294
3125,10854,10758,12470,12045
