3969,2,4100,5508,3847,3591,394,13,787,5272,4506,7707,5020,4125,2719,32,2340,37,2981,6310,4780,819,2615,1337,830,1471,1982,2244,3018,970,5710,4561,7508,6869,7127,3288,4446,3935,1248,994,7907,741,9703,3944,8170,3562,11244,1642,3947,623,6000,4081,618,4213,6390,2551,4089,763,2430
9730,771,4745,6923,6031,912,10641,4239,6802,1563,10396,5149,411,5920,1441,4258,3490,553,6187,3120,8627,3765,5046,2105,60,9021,4290,7748,2757,3652,6861,8014,78,4816,4945,7763,1492,1238,3031,600,7641,7642,4067,231,107,4204,1780,6004,3577,4223
2689,4233,4490,7690,3853,1679,2704,1682,4754,8980,2837,4118,10390,6424,1435,1052,1055,8992,290,937,938,10283,1837,6833,1331,6839,6327,3771,1469,1732,6469,10056,202,2251,6864,1620,9305,9056,1635,8548,1640,877,3183,115,4726,1400,506,123,2685,6526
9088,4485,2055,5774,9850,6937,922,3865,3238,1320,424,1450,2096,3633,1076,7862,4282,4923,3133,1470,1472,1090,1221,454,6600,457,5450,1227,2505,3530,1616,4689,6102,7511,3416,9689,4058,346,222,1376,7904,739,6627,613,7784,2807,760,1786,4349,2046
4224,4864,4481,5894,4751,4499,3731,6419,5527,25,1946,2971,5916,4381,4385,419,2724,2086,6183,2216,6058,174,8367,814,190,1727,7873,1862,8774,4555,5196,4683,5840,3793,4306,7253,2901,4439,6363,5723,1883,991,2657,4322,2017,2279,3053,1263,3441,8441
5249,3715,1158,6153,8979,3349,8471,5656,4378,155,924,2205,798,2846,2336,1955,4645,2088,1960,808,4139,1964,2861,3884,4527,4532,3127,5179,3517,5061,1999,2768,4434,4566,608,224,2405,4965,2408,5353,8941,3443,1012,2677,6132,4600,5241,4986,5240,3071
8448,4992,3975,4744,3209,9226,2186,3088,11542,5655,2969,1565,8478,2083,5670,1447,8872,7209,10151,6316,5037,6960,4528,1459,1204,1846,1594,6716,3006,8771,1096,6227,6483,2775,2521,1626,2141,1632,352,482,6375,2154,4974,1908,6133,6006,6008,6009,2044,1406
260,5254,2188,8335,3345,1042,3859,3863,6682,5403,1821,3873,2467,8228,1443,5541,6440,3625,5034,5416,1324,46,3503,6395,4405,951,7355,443,703,3135,2753,6210,5312,4686,7118,1104,4195,1253,6888,7274,1005,7917,4080,4602,7413,2679,4728,4858,5371,5884
7554,387,2822,8719,5016,925,2977,7719,4392,9896,4653,2225,435,2356,1720,5432,4026,3259,1984,1216,452,1478,4679,1353,4682,6346,1993,7757,3663,4432,3025,3792,2001,3159,9303,5721,2394,3430,2793,8169,1259,3052,3305,2927,2931,1014,2809,3453,1022,3967
2690,2051,3206,3467,8588,3211,8977,3730,1811,661,794,3994,2331,3228,7080,4776,3626,2477,4143,1718,1466,2365,6465,66,4932,6471,200,4808,2637,1743,1360,2261,2903,2905,3806,8287,5983,7393,2914,7394,3581,3173,8938,7019,1004,3570,3700,4474,509,11135
4995,3077,2441,2572,9996,2830,1678,1934,6928,6418,271,4117,3606,1173,6297,1310,2207,2079,7585,1701,4393,1836,6063,7984,817,1973,4151,2429,3262,10815,2498,2629,6088,1354,459,2641,2644,4696,217,3674,3419,1116,4578,354,1130,4716,4589,4981,5365,4605
