3969,9730,2,4100,3847,3591,4745,394,787,10003,4506,7707,5020,4125,2719,32,1441,2340,37,2981,6310,4780,819,2615,1337,9021,830,2244,3018,970,5710,4561,7508,6869,7127,3031,87,4446,3935,1248,994,4067,741,3944,3562,1642,4204,11244,3947,623,6000,4081,618,884,4213,6390,4089,763,2430
771,3853,6031,2704,10641,6802,4754,8980,5272,1563,411,10396,5920,290,4258,3490,6187,1837,814,8627,3765,5046,2105,60,3523,7748,2757,1732,3652,202,2251,8014,4816,4945,4434,1492,1238,3288,7641,7642,9305,600,4322,231,107,1780,3577,506,3453,4223
4481,2689,3715,3975,4751,912,4239,2837,922,1435,5149,1701,2086,553,3120,2225,1331,4918,1720,4923,443,3771,4290,6469,1221,6088,4682,4555,4683,2509,6861,1620,2644,4566,3416,3419,2395,1632,739,6627,613,1635,2279,5353,5359,2927,3183,4726,123,2685
9088,2304,6153,3467,6155,6923,6928,1042,8979,3349,3863,5016,6682,4381,2205,8992,5284,424,937,3626,6316,46,3503,6327,3133,1470,703,2240,4932,5061,457,6346,4689,4058,7904,4349,3940,1640,8169,8938,4716,877,2164,1012,2807,4600,5241,4986,6395,3325
260,4485,4619,2188,781,2323,661,6937,4378,5403,2331,924,2846,5670,2088,808,1450,7080,3884,2477,4527,2096,3509,3894,1466,5179,3134,2753,6465,3266,5450,1227,7634,2771,1754,3551,352,608,5728,3173,2405,6888,2408,7274,1005,5365,6133,760,5240,3071
2822,3206,2186,8588,6670,2325,3606,2977,2467,5028,3238,6696,4653,4656,6321,4026,4795,3259,320,452,2756,1865,1743,3792,3025,4432,3669,2390,2903,7511,8407,2394,6362,1116,7261,4190,9056,1380,4965,4711,10856,8301,3441,2931,6899,2677,7413,509,5758,1663
4995,5124,2961,277,8471,3994,155,1821,2336,8355,1955,6438,1320,1960,7338,1964,2861,4143,178,435,2356,1076,2100,5432,3129,3899,1472,454,7494,3015,1353,200,4686,2768,2001,4956,5983,1377,2914,4195,482,3430,1904,3570,3827,6900,2809,5371,1022,3967
3202,3460,1549,1294,3345,8977,3859,2449,6673,3479,3865,4893,29,3234,7458,1700,294,2679,5416,4139,6062,943,3635,2427,1461,183,4281,2874,3135,5312,7109,6600,842,3661,7118,1999,82,1747,6244,612,7784,233,2793,3307,5878,2551,4728,4602,6523,3327
4864,2690,5251,387,775,5261,7835,3873,7204,2216,3625,938,6440,2348,1324,6702,2733,5034,3116,5045,7355,2876,190,2495,5063,1096,4808,841,3403,2508,2637,6864,5840,1360,4433,4822,5721,1503,8441,7019,7917,2414,6132,1908,6389,1527,1014,1273,126,6526
7554,2055,4233,7690,8335,6289,1811,4118,1302,5656,10390,8986,6297,2212,7719,6823,682,5037,4526,5551,2352,3127,3517,1090,8771,4679,11080,6471,3914,2901,2261,7126,3034,6620,8287,1762,6754,6375,103,5480,1899,4474,369,3699,4855,8440,4858,1275,381,2046
3073,2817,7044,7174,2441,3475,5268,6557,5022,802,292,676,1061,4135,809,9001,8750,7599,5294,306,5555,5557,4151,186,3776,3904,2499,4931,3141,2558,1230,1876,1621,598,5591,8404,4056,4698,3418,1493,2014,4706,1508,5606,4713,1650,6263,8698,3963,4222
4224,3852,5527,6555,8220,7068,539,1055,7712,2079,3745,932,9896,4392,6572,3631,2484,1719,1469,2429,1727,3008,1733,4681,8272,3538,7763,8147,5202,2646,9303,4696,2905,3802,1883,2396,3796,1502,5090,7523,5096,6761,7144,4337,6004,6008,2042,6268,5245,1406
3329,3720,265,9996,2830,655,4499,5012,8339,4760,2971,1436,6178,5795,2724,164,6183,7593,6314,300,6063,7984,7217,2354,8884,7733,6590,3647,2175,449,2498,5824,459,5196,726,728,8793,4186,6363,5723,2784,2017,8291,2150,488,8300,242,3959,5244,4479
6401,5637,4486,648,143,1298,5652,5277,1310,6693,1196,2863,3759,3248,2808,4016,4532,4665,699,2365,2622,1984,577,6210,2627,324,5703,5321,6733,4948,1109,2777,3033,4442,474,1245,3813,997,3685,1257,2537,489,4080,9715,8564,3700,3576,5884,4093,1535
