833,2119,1901,2871,473
514,10019,10149,3724,8214
8802,10251,2553,729,859
6500,5765,9708,1110,3993
5536,5410,1483,9620,9335
1922,4484,6757,6535,8211
4097,7621,8199,2025,7024
10209,8613,10413,2293,8729
6699,6384,6202,6938,2653
5056,4773,2664,10091,4373
11655,2727,11981,3892,11321
3746,2923,4244,4959,3519
4801,11334,3062,10169,10142
9487,3123,7190,9719,6265
3682,3874,4710,3157,4790
9218,7875,3304,10005,8735
9601,9240,3354,6908,7293
12331,6644,11000,12060,3455
10374,4008,7788,7888,5631
4352,8165,4904,5576,7644
11266,8072,8841,4604,10429
8836,7863,4953,6814,8831
6435,5350,5672,6131,4987
8353,9222,10377,9936,5144
8805,9831,5677,6259,11479
9541,8038,9095,5963,9356
10403,10119,6518,10524,8413
6794,6959,7569,6965,7551
8988,10152,9275,9244,7165
9770,12243,7219,11862,10012
9546,7825,7282,9529,10138
7752,10766,9203,10556,7389
9665,7395,8904,8617,8541
9765,7435,11789,11857,10974
10593,10980,9959,7728,12053
8928,8485,8905,9101,7762
8450,9763,9648,9168,8692
11009,10319,8657,11926,10490
10061,9965,9389,9810,8798
11046,8971,10607,11193,10300
9415,9576,9352,9162,9578
9762,9736,9713,9271,9759
9283,10215,11502,9911,11513
12514,8116,9467,9726,10687
9735,9739,9804,9677,9718
10083,11077,9706,10738,10930
10753,10584,9812,9783,9720
10183,10474,11414,9752,10844
10405,10839,10618,11063,9786
10179,10022,9895,10031,9951
11174,9926,11442,11346,11609
11524,12775,11786,11851,10200
10210,10246,10249,10933,10553
10632,10219,10572,10710,10683
10441,10224,11122,10264,11391
10692,10482,12083,11033,10271
10598,10445,10576,11859,11605
11848,10491,10833,12251,11388
10176,11457,10669,10837,10678
10976,10759,10889,10827,10892
11136,10819,11308,11250,10972
10915,11594,12270,12372,11895
10922,7660,12654,6290,5015
10925,12782,12173,12216,2681
10979,12484,3114,11099,10781
11008,11333,11380,11543,12408
11140,11047,11218,11097,11291
11312,11070,11834,11710,11807
11105,11393,11494,11463,11125
11297,11330,11400,11311,11359
11808,12421,11304,12765,12286
12033,11431,12041,12203,12244
11522,11435,11443,11481,11514
7778,12036,10728,12077,11455
10181,12170,11472,4856,10366
