5129,98
490,4339
2385,2354
4969,4972
738,379
1248,2567
1373,3454
6073,2583
273,271
3739,845
850,852
3142,1503
2444,9015
3523,5853
644,3566
5089,5586
3420,5095
5208,5402
5617,5618
4026,869
4955,1852
2923,4356
7628,5781
2104,2459,862
483,2999
593,3222
859,2823
3801,3413
4393,4086
3313,4241
6192,4394
97,94
2554,958
8000,3452
2553,303
954,495
873,5207
2629,2630
5305,8708
445,1614
2773,1215
212,1380
1504,1847
4853,2462
2778,2842
4843,3005
3314,4678
4531,3662
4076,2108
4210,2812
4945,4869
4974,262
7592,235
844,846
737,4606
473,955
2251,3383
8456,5018
4320,1850
956,1853
4514,1932
1144,5148
1721,3783
370,1052
424,3776
1108,2238
1140,3007
2069,1679
2490,1919
977,2235
2751,3207
3108,3933
3898,4350
4890,4523
3010,4942
6027,6677
6235,372
2384,6263
3402,927
2328,30
2973,583
475,743
1681,951
1296,4449
1568,3187
2065,1767
2793,5626
3090,4077
4402,5703
4968,7125
2123,788
2225,871
2582,3023
1834,3186,502
2082,3791
4332,7340
1235,1565
1747,2221
5081,2116
1829,6726
857,1015
3397,1278
2995,3719
706,3788
1827,1694
2042,300
2240,2105
2227,6725
3072,3284
5363,5878
5648,5366
1584,4906
1781,1246
3760,3565
5531,2967
953,5423
6978,8115
848,1025
2520,4321
6134,1566
2780,4996,503
2825,2255
7577,3516
4050,4451
5008,1564
395,838
1674,6436
2371,2118
2218,477
2316,2461
2491,2318
2672,441
3106,3455
3836,3461
7515,2918
948,1542
472,363
3577,6890
2645,3861
2088,365
1155,740
3987,1543
1587,2236
2372,2679
3928,4318
4707,4103
836,469
1434,643
6109,2503
1438,5519
1435,1142
1586,6669
2811,4598
5744,7616
6194,6605
4204,6501
1741,1742
2660,5772
4891,3158
3182,5007
3355,2742
5234,3607
812,1294
832,1595
1665,946
5780,374
4739,4317
1689,4684
632,7089
4208,2782
3003,8107
1831,1686,1687
1917,4973
4515,438
4978,1436
3608,241,834
2920,3237,1958
2107,366,3279
6384,3856
7632,6007
