data,sample,anony_mode,gen,gen_args,gen_str,gen_n,max_k,min_k,range_k,info_loss,alpha_adm,alpha_dm,info_loss_args,info_loss_args_str,handler_str,calgo,calgo_args,calgo_str,enforcer,enforcer_str,enforcer_args,max_dist,adm,dm,am,removed_entities,num_raw_entities,is_invalid_anonymity_clusters,num_big_clusters,radm,za
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0,0,0.0,0.6957439879493789,0.12017442443057649,0.12017442443057649,651,1005,0,0,0.04798279391952818,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#1.00,1.00,1.0,0.18682387635383849,0.18643435610444575,0.18643435610444575,0,1005,0,0,0.18682387635383849,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.7542437068389396,0.1324571231310842,0.1324571231310842,651,1005,0,1,0.10648251280908884,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.25,0.25,0.25,0.3255329252811988,0.133463039701868,0.133463039701868,225,1005,0,1,0.10165232826627342,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.50,0.50,0.5,0.17335461993515014,0.15458394293883135,0.15458394293883135,12,1005,0,1,0.16141432142768747,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.75,0.75,0.75,0.17056978787653765,0.16555509679571748,0.16555509679571748,1,1005,0,1,0.16957476300091576,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0,0,0.0,0.3654360747789128,0.1297482606106876,0.1297482606106876,275,1005,0,1,0.09180423398289292,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#1.00,1.00,1.0,0.17581039366069437,0.17316646138502953,0.17316646138502953,0,1005,0,1,0.17581039366069437,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.25,0.25,0.25,0.2706810298189224,0.13683052506507273,0.13683052506507273,154,1005,0,0,0.11744719897315127,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.50,0.50,0.5,0.16056112472463557,0.14041281889016222,0.14041281889016222,12,1005,0,0,0.14862082621717287,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0.25,0.25,0.25,0.5452430809704145,0.19233711403461518,0.19233711403461518,440,1005,0,0,0.10743213569678263,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0.50,0.50,0.5,0.20448758340493695,0.18596133276016646,0.18596133276016646,20,1005,0,0,0.18458708589249914,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0.75,0.75,0.75,0.19120806769280826,0.18636104571659254,0.18636104571659254,1,1005,0,0,0.19021304281718637,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0,0,0.0,0.8212860714197315,0.10196250888415065,0.10196250888415065,805,1005,0,0,0.020291046544109584,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#1.00,1.00,1.0,0.20405286997846597,0.1975481120533347,0.1975481120533347,0,1005,0,1,0.20405286997846597,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.25,0.25,0.25,0.11678742039624197,0.04693466569118096,0.04693466569118096,20,1005,0,0,0.09688692288380416,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.50,0.50,0.5,0.11044924630578451,0.05152460421011086,0.05152460421011086,2,1005,0,0,0.10845919655454074,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.75,0.75,0.75,0.11105888468107225,0.05328795573954999,0.05328795573954999,0,1005,0,0,0.11105888468107225,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0,0,0.0,0.12382271301629735,0.044661686040264464,0.044661686040264464,35,1005,0,0,0.08899684236953118,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#1.00,1.00,1.0,0.11105888468107225,0.05328795573954999,0.05328795573954999,0,1005,0,0,0.11105888468107225,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,,0.12382271301629735,0.044661686040264464,0.044661686040264464,35,1005,0,0,0.08899684236953118,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0,0,0.0,0.32809827903835476,0.11834976675347353,0.11834976675347353,238,1005,0,0,0.09128235864034481,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#1.00,1.00,1.0,0.15834770709353024,0.14998684976326848,0.14998684976326848,0,1005,0,0,0.15834770709353024,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,,0.34432535262564223,0.1338420403382831,0.1338420403382831,238,1005,0,3,0.1075094322276323,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0.25,0.25,0.25,1.0,1.0,1.0,1005,1005,0,0,1.0,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0.50,0.50,0.5,1.0,1.0,1.0,1005,1005,0,0,1.0,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0.75,0.75,0.75,1.0,1.0,1.0,1005,1005,0,0,1.0,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0,0,0.0,1.0,1.0,1.0,1005,1005,0,0,1.0,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#1.00,1.00,1.0,1.0,1.0,1.0,1005,1005,0,0,1.0,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.25,0.25,0.25,0.2515043121280591,0.17416695577378827,0.17416695577378827,74,1005,0,0,0.1778724713320392,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.50,0.50,0.5,0.2235578327269127,0.19842918876247265,0.19842918876247265,29,1005,0,0,0.19470211133387788,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.75,0.75,0.75,0.21232172470978444,0.18972607582575565,0.18972607582575565,26,1005,0,0,0.1864510779436153,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0,0,0.0,0.9603873666493404,0.004693200663349917,0.004693200663349917,965,1005,0,0,0.00018836167421598478,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,,0.9603873666493404,0.004693200663349917,0.004693200663349917,965,1005,0,0,0.00018836167421598478,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0.25,0.25,0.25,1.0,1.0,1.0,1005,1005,0,0,1.0,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0.50,0.50,0.5,1.0,1.0,1.0,1005,1005,0,0,1.0,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0.75,0.75,0.75,1.0,1.0,1.0,1005,1005,0,0,1.0,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0,0,0.0,1.0,1.0,1.0,1005,1005,0,0,1.0,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#1.00,1.00,1.0,1.0,1.0,1.0,1005,1005,0,0,1.0,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.25,0.25,0.25,0.24548200716389632,0.19441869436326598,0.19441869436326598,63,1005,0,0,0.1827954399997172,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.50,0.50,0.5,0.1989356699091606,0.18895944296243147,0.18895944296243147,10,1005,0,0,0.1889854211529417,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.75,0.75,0.75,0.18668851902534236,0.17628047554437276,0.17628047554437276,4,1005,0,0,0.1827084195228548,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0,0,0.0,0.9325868171579912,0.004593698175787728,0.004593698175787728,937,1005,0,0,0.0002485087002796961,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#1.00,1.00,1.0,0.19009264268564788,0.18315161778828354,0.18315161778828354,3,1005,0,0,0.1871075680587822,2.0
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0.25,0.25,0.25,0.013677561022181204,0.013441122271079629,0.013441122271079629,0,1005,0,168,0.013677561022181204,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0.50,0.50,0.5,0.01181929725926162,0.011867362776211395,0.011867362776211395,0,1005,0,171,0.01181929725926162,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0.75,0.75,0.75,0.011934428780051411,0.011932769216884357,0.011932769216884357,0,1005,0,172,0.011934428780051411,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0,0,0.0,0.013623283723528766,0.013302312026992195,0.013302312026992195,0,1005,0,168,0.013623283723528766,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#1.00,1.00,1.0,0.012500220998773005,0.012538314662515086,0.012538314662515086,0,1005,0,171,0.012500220998773005,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.25,0.25,0.25,0.006150802490744568,0.0046434006128019305,0.0046434006128019305,0,1005,0,0,0.006150802490744568,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.50,0.50,0.5,0.007009621402581973,0.004925037732684885,0.004925037732684885,0,1005,0,0,0.007009621402581973,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.75,0.75,0.75,0.0078523516037439,0.005212173127285076,0.005212173127285076,0,1005,0,0,0.0078523516037439,
email,-1,anony,te,"5,50,5","te#5,50,5",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,sr,sr,,,0.418966362218757,0.0033672676158209487,0.0033672676158209487,419,1005,0,20,0.002050939333184822,
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#1.00,1.00,1.0,0.021970707938629517,0.020977902209245496,0.020977902209245496,0,1005,0,30,0.021970707938629517,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.802608103759808,0.1257501460702729,0.1257501460702729,701,1005,0,1,0.10509566594886262,2.0
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,,0.0900639305250581,0.006409487898775496,0.006409487898775496,0,1005,0,96,0.0900639305250581,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.25,0.25,0.25,0.016756197689590434,0.015437503673033877,0.015437503673033877,1,1005,0,162,0.015761172813968542,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.50,0.50,0.5,0.01583457976641314,0.015570652298676428,0.015570652298676428,0,1005,0,163,0.01583457976641314,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.75,0.75,0.75,0.01597007853412398,0.01582863184997861,0.01582863184997861,0,1005,0,161,0.01597007853412398,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0,0,0.0,0.2692097437475027,0.012933532235828011,0.012933532235828011,261,1005,0,119,0.00950825121018928,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#1.00,1.00,1.0,0.015503505924535105,0.015251694072090637,0.015251694072090637,0,1005,0,162,0.015503505924535105,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.25,0.25,0.25,0.007027230584815795,0.004537472615830828,0.004537472615830828,0,1005,0,0,0.007027230584815795,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.50,0.50,0.5,0.006671723118593252,0.004418089501785605,0.004418089501785605,0,1005,0,0,0.006671723118593252,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.75,0.75,0.75,0.006799831687334471,0.004468200938827457,0.004468200938827457,0,1005,0,0,0.006799831687334471,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0,0,0.0,0.006594956984798823,0.004371718485394896,0.004371718485394896,0,1005,0,0,0.006594956984798823,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#1.00,1.00,1.0,0.006543826708674115,0.00428654429762578,0.00428654429762578,0,1005,0,0,0.006543826708674115,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,,0.0900639305250581,0.006409487898775496,0.006409487898775496,0,1005,0,96,0.0900639305250581,
email,-1,anony,te,"2,5,1","te#2,5,1",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,kp,kp#0.25,0.25,0.25,0.0443960015133996,0.011283348865730637,0.011283348865730637,33,1005,0,161,0.01156018061787721,
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0,0,0.0,0.49982648944333063,0.000586747513719795,0.000586747513719795,502,1005,0,0,0.0003240018811415557,2.0
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#1.00,1.00,1.0,0.011152234562793704,0.010171442705701729,0.010171442705701729,0,1005,0,0,0.011152234562793704,2.0
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,sr,sr,,,0.49989059676740677,0.0006817196457887113,0.0006817196457887113,502,1005,0,20,0.00038810920521769243,2.0
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0.25,0.25,0.25,0.03616462817398438,0.017564698868195203,0.017564698868195203,18,1005,0,32,0.018254180412790345,2.0
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0.50,0.50,0.5,0.01922661037385921,0.018537213977051076,0.018537213977051076,0,1005,0,35,0.01922661037385921,2.0
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0.75,0.75,0.75,0.018987754899984794,0.01852413718657098,0.01852413718657098,0,1005,0,39,0.018987754899984794,2.0
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#0,0,0.0,0.761463577634217,0.013628731343283582,0.013628731343283582,762,1005,0,0,0.003254622410336377,2.0
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#1.00,1.00,1.0,0.019211829975919973,0.018469554323450165,0.018469554323450165,0,1005,0,31,0.019211829975919973,2.0
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.25,0.25,0.25,0.006081956952974997,0.004493035342297206,0.004493035342297206,0,1005,0,0,0.006081956952974997,2.0
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.50,0.50,0.5,0.006081956952974997,0.004493035342297206,0.004493035342297206,0,1005,0,0,0.006081956952974997,2.0
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.75,0.75,0.75,0.006081956952974997,0.004493035342297206,0.004493035342297206,0,1005,0,0,0.006081956952974997,2.0
email,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0,0,0.0,0.007952561287379731,0.004427617007734132,0.004427617007734132,2,1005,0,0,0.00596251153613595,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#1.00,1.00,1.0,0.17699123430466718,0.16870412770204316,0.16870412770204316,0,1005,0,0,0.17699123430466718,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,,0.734116977302542,0.12854520839092154,0.12854520839092154,631,1005,0,1,0.10625628078512905,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.25,0.25,0.25,0.7684222809194964,0.18980059474009942,0.18980059474009942,717,1005,0,0,0.05498944509860081,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.50,0.50,0.5,0.17809364690407242,0.1747686468962415,0.1747686468962415,2,1005,0,0,0.17610359715282864,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.75,0.75,0.75,0.176455568638683,0.17412694820552757,0.17412694820552757,0,1005,0,0,0.176455568638683,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0,0,0.0,0.7680520284151382,0.188868767278094,0.188868767278094,717,1005,0,0,0.05461919259424269,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#1.00,1.00,1.0,0.19102865204892389,0.1892871993776892,0.1892871993776892,0,1005,0,1,0.19102865204892389,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.25,0.25,0.25,0.5144592602021874,0.15585833602363494,0.15585833602363494,417,1005,0,0,0.099533887067859,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.50,0.50,0.5,0.1850476119756583,0.1832670611741396,0.1832670611741396,2,1005,0,0,0.18305756222441452,2.0
email,-1,anony,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.75,0.75,0.75,0.18330730851782315,0.17592950458876983,0.17592950458876983,0,1005,0,0,0.18330730851782315,2.0
