0,15
8,15
14,20
22,15
30,10
34,20
37,20
42,15
51,15
58,15
63,10
68,10
74,15
81,10
88,20
94,10
97,10
98,10
99,15
108,15
117,10
123,25
128,20
133,15
135,20
140,10
144,15
150,10
156,15
160,15
165,15
169,15
175,15
181,15
184,15
190,10
195,20
199,15
206,15
212,15
214,15
217,20
218,30
222,10
227,25
231,15
235,15
236,30
237,30
241,20
243,25
244,10
247,10
251,10
254,20
258,15
262,10
265,10
267,10
271,10
273,15
274,15
280,15
284,15
289,20
292,20
294,15
295,20
297,15
300,15
303,15
305,15
308,10
311,15
314,15
317,15
320,20
325,15
332,30
344,10
350,15
355,15
358,30
360,15
363,15
365,15
366,20
367,20
368,15
370,15
372,15
374,15
376,15
379,10
380,20
382,15
387,25
392,15
395,15
397,20
398,20
400,20
404,10
408,10
412,15
417,15
424,5
426,15
430,10
434,15
438,10
441,15
443,10
445,5
447,10
452,10
454,10
459,15
465,15
466,20
469,10
471,10
472,10
473,15
475,15
477,15
479,15
483,5
484,15
489,10
490,10
491,20
492,15
495,10
496,10
499,15
502,20
503,20
504,15
507,25
509,15
510,20
512,30
513,15
515,10
519,10
524,10
526,20
529,15
532,10
535,15
540,15
543,10
547,15
549,15
553,15
556,20
559,15
565,10
569,10
572,20
576,20
583,5
585,10
589,10
591,15
593,15
595,10
599,15
604,35
612,20
619,30
622,35
624,30
630,15
632,10
635,10
637,20
640,15
643,15
644,10
645,35
646,25
649,10
653,15
657,20
668,15
670,15
675,15
678,15
685,15
689,15
694,15
695,20
697,15
698,10
701,10
704,10
706,10
709,10
712,10
715,15
721,10
725,15
729,10
732,10
734,15
736,15
737,15
738,10
740,10
743,15
745,15
748,15
750,20
753,25
761,15
762,10
763,20
768,20
773,20
779,10
782,15
786,15
788,10
790,10
791,25
795,20
799,15
802,10
804,10
807,10
810,15
812,15
814,15
817,15
818,15
825,15
828,20
829,20
830,25
832,10
834,20
836,15
838,15
841,20
842,15
844,15
845,10
846,15
848,15
850,10
852,15
853,10
855,15
857,15
858,15
859,15
860,15
862,20
863,15
864,10
868,10
869,5
871,15
872,20
873,10
874,15
876,15
881,30
888,20
893,15
894,10
895,5
899,15
902,20
909,15
912,15
916,15
918,15
920,15
923,10
927,15
929,15
932,20
935,20
937,15
938,15
940,15
942,15
946,15
948,15
951,10
953,15
954,15
955,15
956,10
958,10
959,10
962,15
965,15
970,10
974,15
977,10
978,20
980,25
981,5
983,10
987,15
990,15
993,25
998,15
1003,15
1007,10
1011,15
1015,10
1017,10
1019,15
1022,20
1025,15
1028,15
1030,15
1037,15
1038,15
1040,10
1042,15
1050,15
1052,15
1053,15
1058,15
1059,15
1061,20
1065,15
1067,10
1068,15
1072,15
1074,10
1076,15
1078,15
1080,10
1084,10
1088,15
1089,15
